fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2021-2022,Jan,01,ANDAMAN AND NICOBAR,0103,NORTH AND MIDDLE ANDAMAN,158335,592.817412437455,23,10,47.162175452,462,0,412,69950,0,0,0,0,0,461.837955452,2925,3517,7629,13746,8,18245,29105,874,414.67578,37894,73,64.57,48.39,181.83,NA
2021-2022,June,01,ANDAMAN AND NICOBAR,0102,NICOBARS,7007,0,0,0,0,0,10,122,0,0,0,0,1418,0,0,0,0,747,1578,0,6259,10258,122,0,0,5,0,0,0,NA
2021-2022,June,01,ANDAMAN AND NICOBAR,0103,NORTH AND MIDDLE ANDAMAN,44501,1660.44952681388,18,1,26.8325878,226,0,476,17118,0,0,0,0,0,311.0683378,919,1127,7611,13719,0,18183,29030,702,284.23575,8317,79,54.68,15.34,305.62,NA
2021-2022,July,01,ANDAMAN AND NICOBAR,0102,NICOBARS,9406,0,0,0,0,0,10,122,0,0,0,0,1418,0,0,0,0,747,1578,0,6259,10258,122,0,0,5,0,0,0,NA
2021-2022,Aug,01,ANDAMAN AND NICOBAR,0102,NICOBARS,12029,0,16,0,0,0,10,123,303,0,0,291,1422,0,0,18,29,750,1582,0,6264,10262,123,0,181,5,0,100,0,NA
2021-2022,Aug,01,ANDAMAN AND NICOBAR,0103,NORTH AND MIDDLE ANDAMAN,74168,929.058136524466,20,4,42.463895452,309,0,443,34763,0,0,0,0,0,365.432375452,1693,2058,7614,13723,1,18220,29076,752,322.96848,17956,78,62.27,28.89,187.11,NA
2021-2022,Feb,01,ANDAMAN AND NICOBAR,0102,NICOBARS,38119,181.114702651812,24,2,0,0,7,136,6373,0,0,5790,1449,0,11.54244,263,344,772,1610,1,5985,9657,136,11.54244,3038,5,43.31,56.62,546.8,NA
2021-2022,March,01,ANDAMAN AND NICOBAR,0103,NORTH AND MIDDLE ANDAMAN,178000,519.052522864431,25,11,57.234225452,496,0,407,80365,0,0,0,0,0,474.370785452,3192,3848,7629,13746,11,18247,29102,903,417.13656,43169,73,67.4,52.05,206.37,NA
2021-2022,Oct,01,ANDAMAN AND NICOBAR,0101,SOUTH ANDAMAN,21884,1243.83115431892,15,2,0.705120186,7,0,368,8949,0,0,0,0,0,112.015570186,584,660,4185,6059,0,13394,17213,375,111.31045,4615,50,48.23,27.43,147.48,NA
2021-2022,April,01,ANDAMAN AND NICOBAR,0101,SOUTH ANDAMAN,12513,22.1971496437055,13,0,0,1,29,367,421,0,0,0,0,0,0.09345,32,42,4156,6025,0,13401,17248,368,0.09345,234,51,100,0,0,NA
2021-2022,April,01,ANDAMAN AND NICOBAR,0103,NORTH AND MIDDLE ANDAMAN,14834,0,13,1,0,1,37,683,8104,0,0,0,0,0,0,614,746,7610,13717,0,18185,29036,684,0,3904,79,26.45,7.81,0,NA
2021-2022,Feb,01,ANDAMAN AND NICOBAR,0103,NORTH AND MIDDLE ANDAMAN,163169,565.262536752695,24,10,50.651275452,466,0,415,73464,0,0,0,0,0,465.915745452,3007,3620,7629,13746,9,18248,29110,881,415.26447,39744,73,64.87,48.71,189.86,NA
2021-2022,June,01,ANDAMAN AND NICOBAR,0101,SOUTH ANDAMAN,15704,8666.03809523809,18,1,0,3,1,366,1050,0,0,0,0,0,90.9934,58,78,4157,6026,0,13380,17214,369,90.9934,456,50,96.14,0,509.71,NA
2021-2022,Oct,01,ANDAMAN AND NICOBAR,0103,NORTH AND MIDDLE ANDAMAN,103835,705.34508644222,21,9,47.162175452,414,0,429,52752,0,0,0,0,0,419.245815452,2485,2982,7616,13726,2,18225,29080,843,372.08364,28773,74,65.62,41.1,165.06,NA
2021-2022,Aug,01,ANDAMAN AND NICOBAR,0101,SOUTH ANDAMAN,18516,1602.56028368794,14,1,0.705120186,4,0,368,6486,0,0,0,0,0,104.647180186,460,534,4183,6057,0,13392,17215,372,103.94206,3477,50,47.9,19.63,157.81,NA
2021-2022,May,01,ANDAMAN AND NICOBAR,0102,NICOBARS,3188,0,0,0,0,0,10,122,0,0,0,0,1418,0,0,0,0,747,1578,0,6259,10258,122,0,0,5,0,0,0,NA
2021-2022,July,01,ANDAMAN AND NICOBAR,0103,NORTH AND MIDDLE ANDAMAN,59334,1123.75062615703,19,2,42.463895452,267,0,465,27549,0,0,0,0,0,352.045955452,1437,1747,7612,13721,0,18196,29047,732,309.58206,13974,79,59.58,25.48,182.44,NA
2021-2022,Dec,01,ANDAMAN AND NICOBAR,0101,SOUTH ANDAMAN,29621,918.756690088205,17,2,0.705120186,8,0,370,13378,0,0,0,0,0,123.616390186,757,864,4191,6066,0,13337,17102,378,122.91127,7313,50,47.3,34.94,150.47,NA
2021-2022,Nov,01,ANDAMAN AND NICOBAR,0101,SOUTH ANDAMAN,26062,1099.11019024298,17,2,0.705120186,8,0,369,10618,0,0,0,0,0,117.408640186,609,693,4187,6062,0,13334,17103,377,116.70352,5642,50,52.18,33.15,147.49,NA
2021-2022,Nov,01,ANDAMAN AND NICOBAR,0103,NORTH AND MIDDLE ANDAMAN,118668,690.618262490936,22,10,47.162175452,428,0,416,57922,0,0,0,0,0,447.182085452,2601,3111,7629,13746,2,18240,29100,844,400.01991,31961,74,64.95,44.7,161.37,NA
2021-2022,Jan,01,ANDAMAN AND NICOBAR,0102,NICOBARS,34591,244.336155800169,19,2,0,0,7,135,4724,0,0,4160,1447,0,11.54244,241,317,770,1608,0,5981,9653,135,11.54244,2337,5,28.97,48.04,546.8,NA
2021-2022,April,02,ANDHRA PRADESH,0201,SRIKAKULAM,5502825,133.764082824775,15,7941,2805.89612,1853,92,57262,5506903,542279,89528,594291,78445,310.55323,10482.70764,352169,510862,465830,853131,5,633212,1356636,59115,7366.25829,3657190,55,87.03,88.92,97.69,NA
2021-2022,April,02,ANDHRA PRADESH,0203,VISAKHAPATANAM,3796856,137.270829152729,14,3728,1911.94545,1412,69,81684,3797298,195480,43204,1464878,288685,129.92312,7254.45102,255269,382602,398826,720119,8,568360,1137108,83096,5212.58245,2300943,69,82.86,87.69,101.84,NA
2021-2022,April,02,ANDHRA PRADESH,0207,GUNTUR,1721634,112.102415754679,14,1738,94.25422,191,133,57919,1721698,640035,243193,85367,44262,215.04184,2239.36111,122085,198656,389074,729523,6,856565,1685217,58110,1930.06505,901304,11,29.53,30.68,100.33,NA
2021-2022,April,02,ANDHRA PRADESH,0208,PRAKASAM,4832832,120.189903687981,16,4393,208.9082,97,27,54054,4832834,1224489,293607,122300,30248,167.82359,6185.31032,301430,479802,527718,993319,10,824006,1597125,54151,5808.57853,2696933,35,55.2,57.27,99.59,NA
2021-2022,April,02,ANDHRA PRADESH,0213,KURNOOL,2998352,119.690956211221,15,2791,1707.40095,434,101,58415,2973433,692033,219140,54127,18502,255.25931,5521.59065,194264,317819,446648,887765,10,866959,1858005,58849,3558.93039,1639035,48,66.74,67.96,97.61,NA
2021-2022,March,02,ANDHRA PRADESH,0204,EAST GODAVARI,18607073,220.272756849843,47,10013,26705.9477966,31311,40,61158,19578190,6027130,249147,3372259,125538,1719.50583,71550.8724809002,415320,612481,491192,832000,29853,962287,1776980,92469,43125.4188543002,10426215,41,60.04,62.07,101.4,NA
2021-2022,Feb,02,ANDHRA PRADESH,0203,VISAKHAPATANAM,20815286,220.591164585886,54,5120,15584.379509,47303,45,55852,19690364,1031116,43518,8226265,290289,890.52942,59910.1121878,364220,596508,401116,723561,37417,575661,1098680,103155,43435.2032588,11537981,68,72.77,77.66,100.63,NA
2021-2022,Sep,02,ANDHRA PRADESH,0201,SRIKAKULAM,18854901,205.47838920406,44,9659,7488.90228,12881,81,58590,18862054,1906998,89950,2014615,78702,774.56772,47020.91473,420879,656703,468160,856570,15573,643802,1299954,71471,38757.44473,12335590,55,75.36,77.19,99.44,NA
2021-2022,Sep,02,ANDHRA PRADESH,0204,EAST GODAVARI,16690018,227.034657168843,41,9748,12645.10873,21100,40,65047,16690140,5322759,249044,2608737,125335,879.76443,51417.27529,401355,584811,490778,831359,17227,976810,1815123,86147,37892.40213,8845444,40,65.94,68.07,100.38,NA
2021-2022,Sep,02,ANDHRA PRADESH,0208,PRAKASAM,19946757,210.25305642091,44,6298,16923.43368,16889,19,52043,19946860,5477632,295783,510016,30539,745.07482,59607.39131,453193,766141,531939,1000476,22863,845416,1622879,68932,41938.88281,11196643,35,59.29,62.17,100.29,NA
2021-2022,Sep,02,ANDHRA PRADESH,0213,KURNOOL,12693539,209.89815008652,39,4361,8911.86779,19264,84,56562,12543938,3065815,220441,241605,18633,714.42371,35955.78531,321443,556411,450504,894295,13722,882461,1870208,75826,26329.49381,7045706,46,61.79,64.1,99.8,NA
2021-2022,Dec,02,ANDHRA PRADESH,0203,VISAKHAPATANAM,19981864,222.946860802539,53,5104,13291.438519,46462,46,56396,19393565,1013940,43514,8079444,290285,633.0043,57161.7871842,363430,594351,401094,723525,35977,580855,1115248,102858,43237.3443652,11360436,69,73.05,77.92,100.44,NA
2021-2022,Dec,02,ANDHRA PRADESH,0207,GUNTUR,13330238,218.290485848598,38,4033,29622.5091865,29945,43,48416,12930592,4531403,244956,732708,44594,675.17198,58523.9332664,334951,573828,393481,736163,16168,872057,1695629,78361,28226.2520999,6946341,13,58.24,61.49,100.51,NA
2021-2022,Dec,02,ANDHRA PRADESH,0212,ANANTAPUR,24492855,226.736571008539,60,9311,18135.4656731,28292,29,72709,24030786,4393560,169146,1205156,42373,929.92191,73551.9677459,398632,705035,468083,902679,63340,923610,2057252,101001,54486.5801628,12980263,62,73.74,76.53,100.24,NA
2021-2022,Dec,02,ANDHRA PRADESH,0213,KURNOOL,13334372,210.566949990323,39,4382,18342.674637,26643,84,49799,12757471,3112682,220510,247903,18646,754.81244,45960.5046576,322877,559176,450753,894688,14600,881834,1867689,76442,26863.0175806,7162726,47,58.55,61.87,99.84,NA
2021-2022,Aug,02,ANDHRA PRADESH,0201,SRIKAKULAM,18794987,205.140604010033,44,9648,7303.56658,11877,81,59191,18802138,1900055,89937,2007975,78683,774.56772,46648.95376,420541,656085,468096,856472,15256,643849,1311183,71068,38570.81946,12301269,55,76.21,78.03,99.44,NA
2021-2022,Aug,02,ANDHRA PRADESH,0207,GUNTUR,12729562,218.051727407189,38,4017,19097.26682,19373,54,55762,12730930,4469732,244839,720779,44558,636.36416,47493.64376,332894,570196,393209,735780,15282,877202,1702800,75135,27760.01278,6837737,11,61.07,63.02,100.46,NA
2021-2022,Aug,02,ANDHRA PRADESH,0208,PRAKASAM,19824790,209.951762564368,43,6293,16609.63242,15371,19,53281,19824893,5450634,295714,507146,30521,745.07482,58977.41952,452496,764741,531817,1000267,22223,845082,1622871,68652,41622.71228,11129333,35,61.01,63.81,100.29,NA
2021-2022,Nov,02,ANDHRA PRADESH,0208,PRAKASAM,20252016,210.326847712158,44,6304,25996.7349575,21616,19,48001,20068805,5506142,295843,513002,30555,745.07482,68951.8947075,453958,767531,532058,1000674,23523,844580,1621148,69617,42210.08493,11261949,35,57.91,61.08,100.29,NA
2021-2022,Nov,02,ANDHRA PRADESH,0210,CHITTOOR,15407426,229.772239557224,51,5118,23064.713866,25506,95,99425,15318077,4364194,205449,676246,30416,843.28228,59104.684726,299299,475146,399621,740220,37519,771258,1637841,124931,35196.68858,9072693,62,54.45,60.41,99.97,NA
2021-2022,Nov,02,ANDHRA PRADESH,0211,Y.S.R,13062978,230.813115160957,52,3870,18756.43434425,24588,26,50110,12950066,2894754,130130,303427,13661,729.50276,49376.38785425,244470,388599,297223,546151,27130,605176,1199139,74698,29890.45075,7829068,57,64.77,69.38,100.41,NA
2021-2022,Oct,02,ANDHRA PRADESH,0213,KURNOOL,12869438,210.930045621702,39,4374,18242.892387,22356,84,53912,12704480,3101717,220491,246694,18643,714.42371,45754.881557,322584,558513,450658,894548,14476,882642,1870237,76268,26797.56546,7133778,47,60.68,63.48,99.8,NA
2021-2022,July,02,ANDHRA PRADESH,0202,VIZIANAGARAM,22018388,214.733340254008,54,11379,5066.05978,13726,36,54059,22059505,2439368,93610,2638335,110056,553.46115,52988.63286,406876,682396,436207,823318,21907,573393,1240655,67785,47369.11193,13459736,53,88.22,88.66,100.39,NA
2021-2022,July,02,ANDHRA PRADESH,0204,EAST GODAVARI,15374334,224.926988571173,39,9533,8440.48829,19173,42,56272,15374456,4999797,248843,2301896,125142,817.30366,43839.09284,391854,567922,490123,830351,10636,966059,1799765,75445,34581.30089,8174487,35,68.92,71.02,100.41,NA
2021-2022,July,02,ANDHRA PRADESH,0211,Y.S.R,12015735,227.718709565421,50,3749,4954.054186,14091,27,56598,12016324,2688854,130027,280660,13652,665.82376,32983.295896,236933,374624,296857,545614,21102,614043,1225243,70689,27363.41795,7248361,57,73.38,75.88,100.39,NA
2021-2022,July,02,ANDHRA PRADESH,0212,ANANTAPUR,22889375,224.420250450965,58,9164,4949.0505,21895,44,72760,22990688,4235008,168985,1160801,42357,880.86522,57425.67531,391511,690350,467591,901838,55928,930577,2069745,94655,51595.75959,12432746,63,80.95,83.12,100.17,NA
2021-2022,June,02,ANDHRA PRADESH,0209,NELLORE,7252305,193.538098269641,32,2870,3154.36328,8181,21,43010,7252311,2403927,189194,433207,39698,622.5112,17812.85927,222528,342539,307661,553916,3265,646054,1309962,51191,14035.98479,4247967,21,61.49,63.91,100.25,NA
2021-2022,June,02,ANDHRA PRADESH,0212,ANANTAPUR,20736827,213.864133985802,54,8932,4944.94018,16822,44,72661,20813071,3877241,168797,1048427,42299,874.38487,50331.0191,382891,672411,466934,900699,38627,927128,2064611,89483,44511.69405,11220440,63,81.82,83.85,100.18,NA
2021-2022,June,02,ANDHRA PRADESH,0213,KURNOOL,11059273,196.552202483818,35,4181,3796.75479,13223,87,56614,10984621,2689670,219958,204353,18562,689.26054,26076.52984,309518,533009,449104,891946,7103,871871,1864550,69837,21590.51451,6161217,46,66.53,67.5,99.73,NA
2021-2022,May,02,ANDHRA PRADESH,0209,NELLORE,3849675,155.932126064471,21,2261,1030.83604,7017,33,40041,3849681,1262227,188643,239015,39534,556.35009,7590.07556,176214,263605,306141,551660,312,642519,1306924,47058,6002.88943,2272375,22,52.99,55.44,100.39,NA
2021-2022,May,02,ANDHRA PRADESH,0210,CHITTOOR,5636675,173.056678272208,28,3398,7358.709471,8540,111,72049,5636675,1623853,202298,278834,29733,558.03837,17671.390361,200268,299942,392347,728752,1240,749642,1609553,80589,9754.64252,3338618,51,52.76,58.23,99.83,NA
2021-2022,May,02,ANDHRA PRADESH,0211,Y.S.R,6922824,185.199071493498,33,3209,4451.519716,8299,31,53774,6923161,1563948,129524,161054,13609,622.35407,17895.503676,208700,322615,295194,543121,1483,604568,1214295,62073,12821.62989,4139568,57,67.88,70.15,100.65,NA
2021-2022,Jan,02,ANDHRA PRADESH,0201,SRIKAKULAM,20149260,205.389863991066,45,9664,17665.8353815,15915,81,56207,18965960,1919385,89962,2035893,78745,862.53146,57482.5262901,421153,657401,468227,856680,16142,639311,1282012,72122,38954.1594486,12391764,55,73.37,75.33,99.47,NA
2021-2022,Jan,02,ANDHRA PRADESH,0202,VIZIANAGARAM,23891932,215.78114107238,55,11476,11870.77351475,18760,36,61919,22537764,2497633,93662,2773580,110187,570.94766,61073.96550615,408862,687955,436458,823698,25026,564202,1179716,80679,48632.2443314,13737746,56,85.3,86.03,100.41,NA
2021-2022,Jan,02,ANDHRA PRADESH,0207,GUNTUR,13810600,216.801653418131,38,4056,30655.3686565,30295,43,48386,13045593,4570014,244971,740054,44603,675.17198,59613.6019587,335677,575355,393518,736211,16489,870653,1692779,78681,28283.0613222,7005621,13,58.27,61.55,100.72,NA
2021-2022,Oct,02,ANDHRA PRADESH,0203,VISAKHAPATANAM,19341746,223.097552805439,53,5102,12719.766499,42515,46,60133,19378165,1013537,43514,8071208,290283,579.32352,56531.3019126,363395,594236,401089,723520,35884,586355,1129533,102648,43232.2118936,11353197,69,73.67,78.06,100.44,NA
2021-2022,Oct,02,ANDHRA PRADESH,0206,KRISHNA,13722047,226.506902921824,45,5146,20124.41673355,20662,19,59532,13730635,5654158,262969,508896,25975,581.01568,51806.26850355,304813,517853,361223,684591,24146,745011,1521142,80194,31100.83609,7572413,24,60.88,63.95,100.38,NA
2021-2022,Oct,02,ANDHRA PRADESH,0201,SRIKAKULAM,18901393,205.570534722134,44,9659,16647.6834215,14063,81,57941,18910027,1912692,89961,2021770,78737,774.56772,56295.6947615,421054,657107,468206,856642,15836,642093,1288336,72004,38873.44362,12362489,55,73.58,75.41,99.44,NA
2021-2022,Oct,02,ANDHRA PRADESH,0212,ANANTAPUR,23754232,227.167336775661,60,9297,18031.3923131,26163,29,73313,23936902,4382466,169133,1201974,42373,881.20822,73289.4233131,398202,703856,468051,902620,62997,931663,2069434,99476,54376.82278,12936351,63,74.49,77.24,100.17,NA
2021-2022,April,02,ANDHRA PRADESH,0211,Y.S.R,2841449,134.36964971644,17,2441,1665.294236,631,55,56490,2841555,622327,129154,66598,13570,232.46437,5715.946106,162301,238256,294029,541303,2,598720,1209313,57121,3818.1875,1732438,56,65.53,67.37,101.25,NA
2021-2022,March,02,ANDHRA PRADESH,0201,SRIKAKULAM,20536268,194.541482468581,51,9803,17903.9753415,17287,74,57992,21815205,2360452,89975,2355620,78755,1707.63403,62051.23258206,426613,670765,468291,856784,25702,638608,1275721,75279,42439.62321056,14437242,53,69.5,71.81,99.82,NA
2021-2022,March,02,ANDHRA PRADESH,0202,VIZIANAGARAM,24387137,206.778214289648,61,11669,12016.05724475,18816,32,67666,25524033,2942174,93672,3223763,110219,1366.88356,66161.0804568504,414173,705418,436523,823794,39701,563541,1173427,86482,52778.1396521004,15795232,55,80.79,81.76,101.1,NA
2021-2022,March,02,ANDHRA PRADESH,0209,NELLORE,12449034,206.928207018214,48,3392,14452.0979825,23719,19,41850,12901174,4237220,190412,813207,40231,1268.20221,42416.468235,264743,419751,310954,558580,22574,650572,1308058,65569,26696.1680425,7596987,25,47.3,50.97,101.45,NA
2021-2022,March,02,ANDHRA PRADESH,0210,CHITTOOR,16574347,227.21519045396,54,5390,24429.255746,29568,95,103548,17010699,4800913,205527,745977,30448,1810.11776,64890.2656363999,314022,504510,399922,740730,45862,769684,1627673,133116,38650.8921303999,10072609,64,52.62,57.65,100.49,NA
2021-2022,March,02,ANDHRA PRADESH,0212,ANANTAPUR,25698994,223.687255847066,62,9539,19229.2641531,29326,7,75572,25606430,4668411,169188,1270776,42383,2315.48613,78823.0708704999,408429,727977,468341,903126,77788,921081,2046517,104898,57278.3205873999,13854818,61,68.62,71.83,100.35,NA
2021-2022,May,02,ANDHRA PRADESH,0213,KURNOOL,7945004,166.779288329708,27,3915,3796.39993,11430,88,53962,7895201,1905513,219624,142832,18527,640.64039,17604.60036,286874,487665,448141,890329,1281,869423,1861579,65392,13167.56004,4392035,47,70.14,71.13,99.56,NA
2021-2022,Aug,02,ANDHRA PRADESH,0202,VIZIANAGARAM,22258569,215.930797112335,54,11420,6475.36459,16721,36,53884,22300370,2471733,93631,2697689,110103,557.495,55186.22629,407711,684764,436306,823463,23386,573993,1217739,70605,48153.3667,13609148,53,86.7,87.48,100.39,NA
2021-2022,Aug,02,ANDHRA PRADESH,0205,WEST GODAVARI,15146880,218.870097392079,45,4752,13105.03298,16495,15,52182,15153491,5660681,253146,1317459,48653,546.08948,46817.58297,330323,526366,402165,725388,24824,832831,1613138,68677,33166.46051,8326481,27,62.55,63.92,100.21,NA
2021-2022,Aug,02,ANDHRA PRADESH,0210,CHITTOOR,14259900,229.193717347246,50,4951,13409.758501,15088,101,88410,14259900,4109571,204776,631966,30251,843.28228,46935.835681,284939,450174,398158,737951,31517,771160,1636031,103498,32682.7949,8444407,56,57.12,63.48,99.96,NA
2021-2022,Aug,02,ANDHRA PRADESH,0212,ANANTAPUR,23463140,226.691533355719,59,9246,10201.81961,23957,36,73417,23589523,4331429,169071,1188082,42365,881.20822,64558.47923,395081,697751,467865,902314,60976,931690,2070883,97374,53475.4514,12761224,63,78.07,80.71,100.17,NA
2021-2022,Feb,02,ANDHRA PRADESH,0205,WEST GODAVARI,16737559,213.276839994061,48,4824,20591.97332585,26206,15,50112,16330025,6060791,253621,1440464,48728,760.02702,56180.1616360901,337945,541201,403314,727210,30719,835236,1606249,76318,34828.1612902401,8989819,33,59.43,60.63,100.83,NA
2021-2022,Feb,02,ANDHRA PRADESH,0206,KRISHNA,14795927,221.720110062949,46,5260,21326.30442355,30193,19,54603,14383678,5923116,263399,539560,26033,746.78248,53964.5935962502,310780,530750,362033,685826,30706,744222,1517485,84796,31891.5066927002,7932374,27,61.06,64.1,101.05,NA
2021-2022,Feb,02,ANDHRA PRADESH,0208,PRAKASAM,21575517,206.652297229996,45,6350,27341.3561075,23573,19,48887,20637446,5667967,295999,527931,30573,1104.68167,71093.7940260999,456614,773534,532432,1001292,25000,846618,1620652,72460,42647.7562485999,11581934,37,58.03,61.36,100.86,NA
2021-2022,Jan,02,ANDHRA PRADESH,0204,EAST GODAVARI,18274270,223.93561424191,42,9828,26170.3740066,30402,40,59042,17414743,5458777,249099,2878319,125479,919.19183,66087.3775423,405041,591749,491007,831714,21182,970851,1799535,89444,38997.8117057,9227512,41,63.66,65.77,100.47,NA
2021-2022,Jan,02,ANDHRA PRADESH,0205,WEST GODAVARI,16594208,216.326215149398,47,4787,20530.10744585,25987,15,49352,15867839,5897349,253567,1377683,48712,579.06623,55435.46921055,335196,535552,403132,726911,28674,837968,1614797,75339,34326.2955347,8719227,32,59.25,60.59,100.4,NA
2021-2022,Jan,02,ANDHRA PRADESH,0206,KRISHNA,14680038,224.836920090169,45,5199,21212.70785355,29470,19,52940,13964214,5754882,263093,519748,25984,604.93985,53214.3563759502,306840,522701,361487,684999,29191,743613,1517762,82410,31396.7086724002,7696020,25,60.8,63.89,100.71,NA
2021-2022,Jan,02,ANDHRA PRADESH,0208,PRAKASAM,21363737,209.589581886204,44,6309,27203.0124775,23275,19,46868,20185653,5533444,295863,515469,30557,770.98447,70281.0226712,454342,768488,532122,1000769,23894,846162,1621620,70143,42307.0257237,11322667,36,57.88,61.16,100.54,NA
2021-2022,Jan,02,ANDHRA PRADESH,0212,ANANTAPUR,25208498,226.69718417754,60,9313,19050.0188931,28984,28,72301,24129522,4407292,169148,1208806,42373,929.92191,74680.8877326,398955,705821,468101,902709,63954,921866,2051598,101285,54700.9469295,13027195,62,73.66,76.49,100.28,NA
2021-2022,Jan,02,ANDHRA PRADESH,0213,KURNOOL,13844914,207.913284179212,39,4417,19332.375977,26919,84,49800,13007658,3176044,220545,253255,18655,754.81244,47131.8373596,325232,563844,451025,895144,15712,880876,1864381,76719,27044.6489426,7296692,46,57.81,61.18,99.91,NA
2021-2022,Sep,02,ANDHRA PRADESH,0209,NELLORE,11137013,215.134542645568,44,3269,6814.48748,12638,21,48603,11137019,3660776,190204,687099,40109,668.27223,31442.3346,252637,396884,310176,557548,15360,656078,1323578,61241,23959.57489,6539984,25,60.34,63.6,100.19,NA
2021-2022,Sep,02,ANDHRA PRADESH,0210,CHITTOOR,14873310,229.241035250391,50,5067,13793.887481,15578,101,100588,14873310,4264194,205268,657722,30370,843.28228,48732.899581,293683,465545,399171,739543,35191,775525,1642501,116166,34095.72982,8811911,60,56.03,61.76,99.97,NA
2021-2022,June,02,ANDHRA PRADESH,0205,WEST GODAVARI,13135099,204.969473600982,41,4587,8132.35619,15395,19,45533,13140659,4948936,252390,1113023,48557,504.24948,35570.94525,318195,503569,400788,723151,13327,827282,1607735,60928,26934.33958,7192326,23,65.33,66.15,100.24,NA
2021-2022,June,02,ANDHRA PRADESH,0206,KRISHNA,12635791,215.493398081656,42,5006,4987.4941,13721,19,58358,12635797,5250204,261646,468217,25752,566.19894,32783.00137,295767,501128,358915,681015,17034,726431,1495349,72079,27229.30833,6973842,20,67.65,69.09,100.39,NA
2021-2022,July,02,ANDHRA PRADESH,0201,SRIKAKULAM,18424461,202.920547092739,43,9608,3833.67195,10808,81,58013,18431610,1853586,89928,1965033,78663,774.56772,42009.76352,419307,653217,468018,856356,13752,643412,1326660,68821,37401.52385,12061564,55,79.11,80.81,99.43,NA
2021-2022,July,02,ANDHRA PRADESH,0203,VISAKHAPATANAM,18268868,218.329198079596,50,5067,2657.67417,29323,54,66436,18294484,966341,43464,7516071,290053,575.79638,43175.67076,360153,587493,400868,723168,28700,587839,1153242,95759,39942.20021,10729846,68,76.44,80.67,100.46,NA
2021-2022,July,02,ANDHRA PRADESH,0208,PRAKASAM,19412889,208.600193931981,43,6256,5385.68138,14524,20,52562,19412992,5338200,295577,497892,30505,700.87832,46582.09866,450102,759886,531572,999863,20307,843183,1620388,67086,40495.53896,10884042,35,64.68,67.27,100.29,NA
2021-2022,July,02,ANDHRA PRADESH,0209,NELLORE,9767047,207.878220482678,40,3107,3154.36328,10486,21,44540,9767053,3223039,189799,586589,40018,628.4317,24086.37095,240239,374116,309220,556165,9365,652310,1318829,55026,20303.57597,5726235,21,63.03,65.52,100.21,NA
2021-2022,Dec,02,ANDHRA PRADESH,0205,WEST GODAVARI,16051644,218.456630916398,46,4770,19448.62430585,25777,15,49178,15620675,5807995,253550,1352355,48712,579.06623,54152.09086725,334028,533242,403081,726831,27583,839206,1617855,74955,34124.4003314,8579588,32,59.42,60.88,100.23,NA
2021-2022,Nov,02,ANDHRA PRADESH,0204,EAST GODAVARI,17297038,225.887750579898,42,9808,24735.3861266,28917,40,60152,17234922,5413591,249099,2840503,125479,879.76443,64546.7281766,404196,589940,491006,831712,20586,975710,1811827,89069,38931.57762,9136195,41,64.12,66.26,100.38,NA
2021-2022,Nov,02,ANDHRA PRADESH,0212,ANANTAPUR,23968525,226.979452358996,60,9300,18031.3923131,27283,29,72460,23956716,4384892,169146,1202722,42373,881.20822,73289.4233131,398327,704126,468082,902677,63096,925351,2062734,99743,54376.82278,12945772,63,73.81,76.58,100.17,NA
2021-2022,Dec,02,ANDHRA PRADESH,0204,EAST GODAVARI,17694164,225.881084516806,42,9808,25138.8810866,30286,40,58791,17235436,5413711,249099,2840554,125479,919.19183,64989.6626746,404201,589946,491006,831712,20586,973080,1805562,89077,38931.589758,9136322,41,63.72,65.86,100.38,NA
2021-2022,Aug,02,ANDHRA PRADESH,0204,EAST GODAVARI,16214539,226.899745483424,40,9681,12609.56082,20712,40,60977,16214661,5214259,248955,2498072,125273,879.76443,50280.34979,397685,578313,490538,830989,14621,973452,1810623,81689,36791.02454,8601126,37,67.33,69.74,100.39,NA
2021-2022,Aug,02,ANDHRA PRADESH,0209,NELLORE,10769003,215.144758259558,43,3246,6680.84033,11581,21,47618,10769009,3540584,190081,657595,40087,668.27223,30518.07094,249817,391911,309871,557107,13612,654920,1322201,59199,23168.95838,6321001,23,61.96,65.12,100.2,NA
2021-2022,Feb,02,ANDHRA PRADESH,0201,SRIKAKULAM,20343616,199.042488361343,46,9719,17859.9489215,17208,81,55056,19747898,2080250,89971,2155489,78747,1197.39637,58364.05286976,422891,661677,468257,856729,18517,639050,1278880,72264,39306.70757826,12941026,55,73.51,75.5,99.73,NA
