shrid2,pc11_state_id,pc11_district_id
11-23-441-03554-478079,23,441
11-23-441-03554-478080,23,441
11-23-441-03554-478081,23,441
11-23-441-03554-802285,23,441
11-23-441-03555-478082,23,441
11-23-441-03555-478083,23,441
11-23-441-03555-478084,23,441
11-23-441-03555-478085,23,441
11-23-441-03555-478086,23,441
11-23-441-03555-478087,23,441
11-23-441-03555-478088,23,441
11-23-441-03555-478089,23,441
11-23-441-03555-478090,23,441
11-23-441-03555-478091,23,441
11-23-441-03555-478092,23,441
11-23-441-03555-478093,23,441
11-23-441-03555-478094,23,441
11-23-441-03555-478095,23,441
11-23-441-03555-478096,23,441
11-23-441-03555-478097,23,441
11-23-441-03555-478098,23,441
11-23-441-03555-478099,23,441
11-23-441-03555-478100,23,441
11-23-441-03555-478101,23,441
11-23-441-03555-478102,23,441
11-23-441-03555-478103,23,441
11-23-441-03555-478104,23,441
11-23-441-03555-478105,23,441
11-23-441-03555-478106,23,441
11-23-441-03555-478107,23,441
11-23-441-03555-478108,23,441
11-23-441-03555-478109,23,441
11-23-441-03555-478110,23,441
11-23-441-03555-478111,23,441
11-23-441-03555-478112,23,441
11-23-441-03555-478113,23,441
11-23-441-03555-478114,23,441
11-23-441-03555-478115,23,441
11-23-441-03555-478116,23,441
11-23-441-03555-478117,23,441
11-23-441-03555-478118,23,441
11-23-441-03555-478119,23,441
11-23-441-03555-478120,23,441
11-23-441-03555-478121,23,441
11-23-441-03555-478122,23,441
11-23-441-03555-478123,23,441
11-23-441-03555-478124,23,441
11-23-441-03555-478125,23,441
11-23-441-03555-478126,23,441
11-23-441-03555-478127,23,441
11-23-441-03555-478128,23,441
11-23-441-03555-478129,23,441
11-23-441-03555-478130,23,441
11-23-441-03555-478131,23,441
11-23-441-03555-478132,23,441
11-23-441-03555-478133,23,441
11-23-441-03555-478134,23,441
11-23-441-03555-478135,23,441
11-23-441-03555-478136,23,441
11-23-441-03555-478137,23,441
11-23-441-03555-478138,23,441
11-23-441-03555-478139,23,441
11-23-441-03555-478140,23,441
11-23-441-03555-478141,23,441
11-23-441-03555-478142,23,441
11-23-441-03555-478143,23,441
11-23-441-03555-478144,23,441
11-23-441-03555-478145,23,441
11-23-441-03555-478146,23,441
11-23-441-03555-478147,23,441
11-23-441-03555-478148,23,441
11-23-441-03555-478149,23,441
11-23-441-03555-478150,23,441
11-23-441-03555-478151,23,441
11-23-441-03555-478152,23,441
11-23-441-03555-478153,23,441
11-23-441-03555-478154,23,441
11-23-441-03555-478155,23,441
11-23-441-03555-478156,23,441
11-23-441-03555-478157,23,441
11-23-441-03555-478158,23,441
11-23-441-03555-478159,23,441
11-23-441-03555-478160,23,441
11-23-441-03555-478161,23,441
11-23-441-03555-478162,23,441
11-23-441-03555-478163,23,441
11-23-441-03555-478164,23,441
11-23-441-03555-478165,23,441
11-23-441-03555-478166,23,441
11-23-441-03555-478167,23,441
11-23-441-03555-478168,23,441
11-23-441-03555-478169,23,441
11-23-441-03555-478170,23,441
11-23-441-03555-478171,23,441
11-23-441-03555-478172,23,441
11-23-441-03555-478173,23,441
11-23-441-03555-478174,23,441
11-23-441-03555-478175,23,441
11-23-441-03555-478176,23,441
11-23-441-03555-478177,23,441
11-23-441-03555-478178,23,441
11-23-441-03555-478179,23,441
11-23-441-03555-478180,23,441
11-23-441-03555-478181,23,441
11-23-441-03555-478182,23,441
11-23-441-03555-478183,23,441
11-23-441-03555-478184,23,441
11-23-441-03555-478185,23,441
11-23-441-03555-478186,23,441
11-23-441-03555-478187,23,441
11-23-441-03555-478190,23,441
11-23-441-03555-478191,23,441
11-23-441-03555-478192,23,441
11-23-441-03556-478193,23,441
11-23-441-03556-478194,23,441
11-23-441-03556-478195,23,441
11-23-441-03556-478196,23,441
11-23-441-03556-478198,23,441
11-23-441-03556-478199,23,441
11-23-441-03556-478200,23,441
11-23-441-03556-478201,23,441
11-23-441-03556-478202,23,441
11-23-441-03556-478203,23,441
11-23-441-03556-478204,23,441
11-23-441-03556-478205,23,441
11-23-441-03556-478206,23,441
11-23-441-03556-478207,23,441
11-23-441-03556-478208,23,441
11-23-441-03556-478209,23,441
11-23-441-03556-478210,23,441
11-23-441-03556-478211,23,441
11-23-441-03556-478212,23,441
11-23-441-03556-478213,23,441
11-23-441-03556-478214,23,441
11-23-441-03556-478215,23,441
11-23-441-03556-478216,23,441
11-23-441-03556-478217,23,441
11-23-441-03556-478218,23,441
11-23-441-03556-478219,23,441
11-23-441-03556-478220,23,441
11-23-441-03556-478221,23,441
11-23-441-03556-478222,23,441
11-23-441-03556-478223,23,441
11-23-441-03556-478224,23,441
11-23-441-03556-478225,23,441
11-23-441-03556-478226,23,441
11-23-441-03556-478227,23,441
11-23-441-03556-478228,23,441
11-23-441-03556-478229,23,441
11-23-441-03556-478230,23,441
11-23-441-03556-478231,23,441
11-23-441-03556-478232,23,441
11-23-441-03556-478233,23,441
11-23-441-03556-478234,23,441
11-23-441-03556-478235,23,441
11-23-441-03556-478236,23,441
11-23-441-03556-478237,23,441
11-23-441-03556-478239,23,441
11-23-441-03556-478240,23,441
11-23-441-03556-478241,23,441
11-23-441-03556-478242,23,441
11-23-441-03556-478243,23,441
11-23-441-03556-478244,23,441
11-23-441-03556-478245,23,441
11-23-441-03556-478246,23,441
11-23-441-03556-478247,23,441
11-23-441-03556-478248,23,441
11-23-441-03556-478249,23,441
11-23-441-03557-478250,23,441
11-23-441-03557-478251,23,441
11-23-441-03557-478252,23,441
11-23-441-03557-478253,23,441
11-23-441-03557-478254,23,441
11-23-441-03557-478255,23,441
11-23-441-03557-478256,23,441
11-23-441-03557-478257,23,441
11-23-441-03557-478258,23,441
11-23-441-03557-478259,23,441
11-23-441-03557-478260,23,441
11-23-441-03557-478261,23,441
11-23-441-03557-478262,23,441
11-23-441-03557-478263,23,441
11-23-441-03557-478264,23,441
11-23-441-03557-478265,23,441
11-23-441-03557-478266,23,441
11-23-441-03557-478267,23,441
11-23-441-03557-478268,23,441
11-23-441-03557-478269,23,441
11-23-441-03557-478270,23,441
11-23-441-03557-478271,23,441
11-23-441-03557-478272,23,441
11-23-441-03557-478273,23,441
11-23-441-03557-478274,23,441
11-23-441-03557-478275,23,441
11-23-441-03557-478276,23,441
11-23-441-03557-478277,23,441
11-23-441-03557-478278,23,441
11-23-441-03557-478279,23,441
11-23-441-03557-478280,23,441
11-23-441-03557-478281,23,441
11-23-441-03557-478282,23,441
11-23-441-03557-478283,23,441
11-23-441-03557-478284,23,441
11-23-441-03557-478285,23,441
11-23-441-03557-478286,23,441
11-23-441-03557-478287,23,441
11-23-441-03557-478288,23,441
11-23-441-03557-478289,23,441
11-23-441-03557-478290,23,441
11-23-441-03557-478291,23,441
11-23-441-03557-478292,23,441
11-23-441-03557-478293,23,441
11-23-441-03557-478294,23,441
11-23-441-03557-478295,23,441
11-23-441-03557-802286,23,441
11-23-441-03558-478296,23,441
11-23-441-03558-478297,23,441
11-23-441-03558-478298,23,441
11-23-441-03558-478299,23,441
11-23-441-03558-478300,23,441
11-23-441-03558-478301,23,441
11-23-441-03558-478302,23,441
11-23-441-03558-478303,23,441
11-23-441-03558-478304,23,441
11-23-441-03558-478305,23,441
11-23-441-03558-478306,23,441
11-23-441-03558-478307,23,441
11-23-441-03558-478308,23,441
11-23-441-03558-478309,23,441
11-23-441-03558-478310,23,441
11-23-441-03558-478311,23,441
11-23-441-03558-478312,23,441
11-23-441-03558-478313,23,441
11-23-441-03558-478314,23,441
11-23-441-03558-478315,23,441
11-23-441-03558-478316,23,441
11-23-441-03558-478317,23,441
11-23-441-03558-478318,23,441
11-23-441-03558-478319,23,441
11-23-441-03558-478320,23,441
11-23-441-03558-478321,23,441
11-23-441-03558-478322,23,441
11-23-441-03558-478323,23,441
11-23-441-03558-478324,23,441
11-23-441-03558-478325,23,441
11-23-441-03558-478326,23,441
11-23-441-03558-478327,23,441
11-23-441-03558-478328,23,441
11-23-441-03558-478329,23,441
11-23-441-03558-478330,23,441
11-23-441-03558-478331,23,441
11-23-441-03558-478332,23,441
11-23-441-03558-478333,23,441
11-23-441-03558-478334,23,441
11-23-441-03558-478335,23,441
11-23-441-03558-478336,23,441
11-23-441-03558-478337,23,441
11-23-441-03558-478338,23,441
11-23-441-03558-478339,23,441
11-23-441-03558-478340,23,441
11-23-441-03558-478341,23,441
11-23-441-03558-478342,23,441
11-23-441-03558-478343,23,441
11-23-441-03558-478344,23,441
11-23-441-03558-478345,23,441
11-23-441-03558-478346,23,441
11-23-441-03558-478347,23,441
11-23-441-03558-478348,23,441
11-23-441-03558-478349,23,441
11-23-441-03558-478350,23,441
11-23-441-03558-478352,23,441
11-23-441-03558-478353,23,441
11-23-441-03558-478354,23,441
11-23-441-03558-478355,23,441
11-23-441-03558-478356,23,441
11-23-441-03558-478357,23,441
11-23-441-03558-478358,23,441
11-23-441-03558-478359,23,441
11-23-441-03558-478360,23,441
11-23-441-03558-478361,23,441
11-23-441-03558-478362,23,441
11-23-441-03558-478363,23,441
11-23-441-03558-478364,23,441
11-23-441-03558-478365,23,441
11-23-441-03558-478366,23,441
11-23-441-03558-478367,23,441
11-23-441-03558-478368,23,441
11-23-441-03558-478369,23,441
11-23-441-03558-478370,23,441
11-23-441-03558-478371,23,441
11-23-441-03558-478372,23,441
11-23-441-03558-478373,23,441
11-23-441-03558-478374,23,441
11-23-441-03558-478375,23,441
11-23-441-03558-478376,23,441
11-23-441-03558-478377,23,441
11-23-441-03558-478378,23,441
11-23-441-03558-478379,23,441
11-23-441-03558-478380,23,441
11-23-441-03558-478381,23,441
11-23-441-03558-478382,23,441
11-23-441-03558-478383,23,441
11-23-441-03558-478384,23,441
11-23-441-03558-478385,23,441
11-23-441-03558-478386,23,441
11-23-441-03558-478387,23,441
11-23-441-03558-478388,23,441
11-23-441-03558-478389,23,441
11-23-441-03558-478390,23,441
11-23-441-03558-478391,23,441
11-23-441-03558-478392,23,441
11-23-441-03558-478393,23,441
11-23-441-03558-802287,23,441
11-23-441-03558-802288,23,441
11-23-441-03559-478394,23,441
11-23-441-03559-478395,23,441
11-23-441-03559-478396,23,441
11-23-441-03559-478397,23,441
11-23-441-03559-478398,23,441
11-23-441-03559-478399,23,441
11-23-441-03559-478400,23,441
11-23-441-03559-478401,23,441
11-23-441-03559-478402,23,441
11-23-441-03559-478403,23,441
11-23-441-03559-478404,23,441
11-23-441-03559-478405,23,441
11-23-441-03559-478406,23,441
11-23-441-03559-478407,23,441
11-23-441-03559-478408,23,441
11-23-441-03559-478409,23,441
11-23-441-03559-478410,23,441
11-23-441-03559-478411,23,441
11-23-441-03559-478412,23,441
11-23-441-03559-478413,23,441
11-23-441-03559-478414,23,441
11-23-441-03559-478415,23,441
11-23-441-03559-478416,23,441
11-23-441-03559-478417,23,441
11-23-441-03559-478418,23,441
11-23-441-03559-478419,23,441
11-23-441-03559-478420,23,441
11-23-441-03559-478421,23,441
11-23-441-03559-478422,23,441
11-23-441-03559-478423,23,441
11-23-441-03559-478424,23,441
11-23-441-03559-478425,23,441
11-23-441-03559-478426,23,441
11-23-441-03559-478427,23,441
11-23-441-03559-478428,23,441
11-23-441-03559-478429,23,441
11-23-441-03559-478430,23,441
11-23-441-03559-478431,23,441
11-23-441-03559-478432,23,441
11-23-441-03559-478433,23,441
11-23-441-03559-478434,23,441
11-23-441-03559-478435,23,441
11-23-441-03559-478436,23,441
11-23-441-03559-478437,23,441
11-23-441-03559-478438,23,441
11-23-441-03559-478439,23,441
11-23-441-03559-478440,23,441
11-23-441-03559-478441,23,441
11-23-441-03559-478442,23,441
11-23-441-03559-478443,23,441
11-23-441-03559-478444,23,441
11-23-441-03559-478445,23,441
11-23-441-03559-478446,23,441
11-23-441-03559-478447,23,441
11-23-441-03559-478448,23,441
11-23-441-03559-478449,23,441
11-23-441-03559-478450,23,441
11-23-441-03559-478451,23,441
11-23-441-03559-478452,23,441
11-23-441-03559-478453,23,441
11-23-441-03559-478454,23,441
11-23-441-03559-478455,23,441
11-23-441-03559-478456,23,441
11-23-441-03559-478457,23,441
11-23-441-03559-478458,23,441
11-23-441-03559-478459,23,441
11-23-441-03559-478460,23,441
11-23-441-03559-478461,23,441
11-23-441-03559-478462,23,441
11-23-441-03559-478463,23,441
11-23-441-03559-478464,23,441
11-23-441-03559-478465,23,441
11-23-441-03559-478466,23,441
11-23-441-03559-478467,23,441
11-23-441-03559-478468,23,441
11-23-441-03559-478469,23,441
11-23-441-03559-478470,23,441
11-23-441-03559-478471,23,441
11-23-441-03559-478472,23,441
11-23-441-03559-478473,23,441
11-23-441-03559-478474,23,441
11-23-441-03559-478475,23,441
11-23-441-03559-478476,23,441
11-23-441-03559-478477,23,441
11-23-441-03559-478478,23,441
11-23-441-03559-478479,23,441
11-23-441-03559-478480,23,441
11-23-441-03559-478481,23,441
11-23-441-03559-478482,23,441
11-23-441-03559-478483,23,441
11-23-441-03559-478484,23,441
11-23-441-03559-478485,23,441
11-23-441-03559-478486,23,441
11-23-441-03559-478487,23,441
11-23-441-03559-478488,23,441
11-23-441-03559-478489,23,441
11-23-441-03559-478490,23,441
11-23-441-03559-478491,23,441
11-23-441-03559-478492,23,441
11-23-441-03559-478493,23,441
11-23-441-03559-478494,23,441
11-23-441-03559-478495,23,441
11-23-441-03559-478496,23,441
11-23-441-03559-802289,23,441
11-23-441-03559-802290,23,441
11-23-441-03560-478497,23,441
11-23-441-03560-478498,23,441
11-23-441-03560-478499,23,441
11-23-441-03560-478500,23,441
11-23-441-03560-478501,23,441
11-23-441-03560-478502,23,441
11-23-441-03560-478503,23,441
11-23-441-03560-478504,23,441
11-23-441-03560-478505,23,441
11-23-441-03560-478506,23,441
11-23-441-03560-478507,23,441
11-23-441-03560-478508,23,441
11-23-441-03560-478509,23,441
11-23-441-03560-478510,23,441
11-23-441-03560-478511,23,441
11-23-441-03560-478512,23,441
11-23-441-03560-478513,23,441
11-23-441-03560-478514,23,441
11-23-441-03560-478515,23,441
11-23-441-03560-478516,23,441
11-23-441-03560-478517,23,441
11-23-441-03560-478518,23,441
11-23-441-03560-478519,23,441
11-23-441-03560-478520,23,441
11-23-441-03560-478521,23,441
11-23-441-03560-478522,23,441
11-23-441-03560-478523,23,441
11-23-441-03560-478524,23,441
11-23-441-03560-478525,23,441
11-23-441-03560-478526,23,441
11-23-441-03560-478527,23,441
11-23-441-03560-478528,23,441
11-23-441-03560-478529,23,441
11-23-441-03560-478530,23,441
11-23-441-03560-478531,23,441
11-23-441-03560-478532,23,441
11-23-441-03560-478533,23,441
11-23-441-03560-478534,23,441
11-23-441-03560-478535,23,441
11-23-441-03560-478536,23,441
11-23-441-03560-478537,23,441
11-23-441-03560-478538,23,441
11-23-441-03560-478539,23,441
11-23-441-03560-478540,23,441
11-23-441-03560-478541,23,441
11-23-441-03560-478542,23,441
11-23-441-03560-478543,23,441
11-23-441-03560-478544,23,441
11-23-441-03560-478545,23,441
11-23-441-03560-478546,23,441
11-23-441-03560-478547,23,441
11-23-441-03560-478548,23,441
11-23-441-03560-478549,23,441
11-23-441-03560-478550,23,441
11-23-441-03560-478551,23,441
11-23-441-03560-478552,23,441
11-23-441-03560-478553,23,441
11-23-441-03560-478554,23,441
11-23-441-03560-478555,23,441
11-23-441-03560-478556,23,441
11-23-441-03560-478559,23,441
11-23-441-03560-478560,23,441
11-23-441-03560-478561,23,441
11-23-441-03560-478562,23,441
11-23-441-03560-478563,23,441
11-23-441-03560-478564,23,441
11-23-441-03560-478574,23,441
11-23-441-03560-478575,23,441
11-23-441-03561-478576,23,441
11-23-441-03561-478577,23,441
11-23-441-03561-478578,23,441
11-23-441-03561-478579,23,441
11-23-441-03561-478580,23,441
11-23-441-03561-478581,23,441
11-23-441-03561-478582,23,441
11-23-441-03561-478583,23,441
11-23-441-03561-478584,23,441
11-23-441-03561-478585,23,441
11-23-441-03561-478586,23,441
11-23-441-03561-478587,23,441
11-23-441-03561-478588,23,441
11-23-441-03561-478589,23,441
11-23-441-03561-478590,23,441
11-23-441-03561-478591,23,441
11-23-441-03561-478592,23,441
11-23-441-03561-478593,23,441
11-23-441-03561-478594,23,441
11-23-441-03561-478595,23,441
11-23-441-03561-478596,23,441
11-23-441-03561-478597,23,441
11-23-441-03561-478598,23,441
11-23-441-03561-478599,23,441
11-23-441-03561-478600,23,441
11-23-441-03561-478601,23,441
11-23-441-03561-478602,23,441
11-23-441-03561-478603,23,441
11-23-441-03561-478604,23,441
11-23-441-03561-478605,23,441
11-23-441-03561-478606,23,441
11-23-441-03561-478607,23,441
11-23-441-03561-478608,23,441
11-23-441-03561-478609,23,441
11-23-441-03561-478610,23,441
11-23-441-03561-478611,23,441
11-23-441-03561-478612,23,441
11-23-441-03561-478613,23,441
11-23-441-03561-478614,23,441
11-23-441-03561-478615,23,441
11-23-441-03561-478616,23,441
11-23-441-03561-478617,23,441
11-23-441-03561-478618,23,441
11-23-441-03561-478619,23,441
11-23-441-03561-478620,23,441
11-23-441-03561-478621,23,441
11-23-441-03561-478622,23,441
11-23-441-03561-478623,23,441
11-23-441-03561-478624,23,441
11-23-441-03561-478625,23,441
11-23-441-03561-478626,23,441
11-23-441-03561-478627,23,441
11-23-441-03561-478628,23,441
11-23-441-03561-478629,23,441
11-23-441-03561-478630,23,441
11-23-441-03561-478631,23,441
11-23-441-03561-478632,23,441
11-23-441-03561-478633,23,441
11-23-441-03561-478634,23,441
11-23-441-03561-478635,23,441
11-23-441-03561-478636,23,441
11-23-441-03561-478637,23,441
11-23-441-03561-478638,23,441
11-23-441-03561-478639,23,441
11-23-441-03561-478640,23,441
11-23-441-03561-478641,23,441
11-23-441-03561-478642,23,441
11-23-441-03561-478643,23,441
11-23-441-03561-478644,23,441
11-23-441-03561-478646,23,441
11-23-441-03561-478647,23,441
11-23-441-03561-478648,23,441
11-23-441-03561-478649,23,441
11-23-441-03561-478650,23,441
11-23-441-03561-478651,23,441
11-23-441-03561-478652,23,441
11-23-441-03561-478653,23,441
11-23-441-03561-802291,23,441
11-23-441-03562-478654,23,441
11-23-441-03562-478655,23,441
11-23-441-03562-478656,23,441
11-23-441-03562-478657,23,441
11-23-441-03562-478658,23,441
11-23-441-03562-478659,23,441
11-23-441-03562-478660,23,441
11-23-441-03562-478661,23,441
11-23-441-03562-478662,23,441
11-23-441-03562-478663,23,441
11-23-441-03562-478664,23,441
11-23-441-03562-478665,23,441
11-23-441-03562-478666,23,441
11-23-441-03562-478667,23,441
11-23-441-03562-478668,23,441
11-23-441-03562-478669,23,441
11-23-441-03562-478670,23,441
11-23-441-03562-478671,23,441
11-23-441-03562-478672,23,441
11-23-441-03562-478673,23,441
11-23-441-03562-478674,23,441
11-23-441-03562-478675,23,441
11-23-441-03562-478676,23,441
11-23-441-03562-478677,23,441
11-23-441-03562-478678,23,441
11-23-441-03562-478679,23,441
11-23-441-03562-478680,23,441
11-23-441-03562-478681,23,441
11-23-441-03562-478682,23,441
11-23-441-03562-478683,23,441
11-23-441-03562-478684,23,441
11-23-441-03562-478685,23,441
11-23-441-03562-478686,23,441
11-23-441-03562-478687,23,441
11-23-441-03562-478688,23,441
11-23-441-03562-478689,23,441
11-23-441-03562-478690,23,441
11-23-441-03562-478691,23,441
11-23-441-03562-478692,23,441
11-23-441-03562-478693,23,441
11-23-441-03562-478694,23,441
11-23-441-03562-478695,23,441
11-23-441-03562-478696,23,441
11-23-441-03562-478697,23,441
11-23-441-03562-478698,23,441
11-23-441-03562-478699,23,441
11-23-442-03563-478700,23,442
11-23-442-03563-478701,23,442
11-23-442-03563-478702,23,442
11-23-442-03563-478703,23,442
11-23-442-03563-478704,23,442
11-23-442-03563-478705,23,442
11-23-442-03563-478706,23,442
11-23-442-03563-478707,23,442
11-23-442-03563-478708,23,442
11-23-442-03563-478709,23,442
11-23-442-03563-478710,23,442
11-23-442-03563-478711,23,442
11-23-442-03563-478713,23,442
11-23-442-03563-478714,23,442
11-23-442-03563-478715,23,442
11-23-442-03563-478716,23,442
11-23-442-03563-478717,23,442
11-23-442-03563-478718,23,442
11-23-442-03563-478719,23,442
11-23-442-03563-478720,23,442
11-23-442-03563-478721,23,442
11-23-442-03563-478722,23,442
11-23-442-03563-478723,23,442
11-23-442-03563-478724,23,442
11-23-442-03563-478725,23,442
11-23-442-03563-478726,23,442
11-23-442-03563-478727,23,442
11-23-442-03563-478728,23,442
11-23-442-03563-478729,23,442
11-23-442-03563-478730,23,442
11-23-442-03563-478731,23,442
11-23-442-03563-478732,23,442
11-23-442-03563-478733,23,442
11-23-442-03563-478734,23,442
11-23-442-03563-478735,23,442
11-23-442-03563-478736,23,442
11-23-442-03563-478737,23,442
11-23-442-03563-478738,23,442
11-23-442-03563-478739,23,442
11-23-442-03563-478740,23,442
11-23-442-03563-478741,23,442
11-23-442-03563-478742,23,442
11-23-442-03563-478743,23,442
11-23-442-03563-478744,23,442
11-23-442-03563-478745,23,442
11-23-442-03563-478746,23,442
11-23-442-03563-478747,23,442
11-23-442-03563-478748,23,442
11-23-442-03563-478749,23,442
11-23-442-03563-478750,23,442
11-23-442-03563-478751,23,442
11-23-442-03563-478752,23,442
11-23-442-03563-478753,23,442
11-23-442-03563-478754,23,442
11-23-442-03563-478755,23,442
11-23-442-03563-478756,23,442
11-23-442-03563-478757,23,442
11-23-442-03563-478758,23,442
11-23-442-03563-478759,23,442
11-23-442-03563-478760,23,442
11-23-442-03563-478761,23,442
11-23-442-03563-478762,23,442
11-23-442-03563-478763,23,442
11-23-442-03563-478764,23,442
11-23-442-03563-478765,23,442
11-23-442-03563-478766,23,442
11-23-442-03563-478767,23,442
11-23-442-03563-478768,23,442
11-23-442-03563-478769,23,442
11-23-442-03563-478770,23,442
11-23-442-03563-478771,23,442
11-23-442-03563-478772,23,442
11-23-442-03563-478773,23,442
11-23-442-03563-478774,23,442
11-23-442-03563-478775,23,442
11-23-442-03563-478776,23,442
11-23-442-03563-478777,23,442
11-23-442-03563-478778,23,442
11-23-442-03563-478779,23,442
11-23-442-03563-478780,23,442
11-23-442-03563-478781,23,442
11-23-442-03563-478782,23,442
11-23-442-03563-478783,23,442
11-23-442-03563-478784,23,442
11-23-442-03563-478785,23,442
11-23-442-03563-478786,23,442
11-23-442-03563-478787,23,442
11-23-442-03563-478788,23,442
11-23-442-03563-478789,23,442
11-23-442-03563-478790,23,442
11-23-442-03563-478791,23,442
11-23-442-03563-478792,23,442
11-23-442-03563-478793,23,442
11-23-442-03563-478794,23,442
11-23-442-03563-478795,23,442
11-23-442-03563-478796,23,442
11-23-442-03563-478797,23,442
11-23-442-03563-478798,23,442
11-23-442-03563-478799,23,442
11-23-442-03563-478800,23,442
11-23-442-03563-478801,23,442
11-23-442-03563-478802,23,442
11-23-442-03563-478803,23,442
11-23-442-03563-478804,23,442
11-23-442-03563-478805,23,442
11-23-442-03563-478806,23,442
11-23-442-03563-478807,23,442
11-23-442-03563-478808,23,442
11-23-442-03563-478809,23,442
11-23-442-03563-478810,23,442
11-23-442-03563-478811,23,442
11-23-442-03563-478812,23,442
11-23-442-03563-478813,23,442
11-23-442-03563-478814,23,442
11-23-442-03563-478815,23,442
11-23-442-03563-478816,23,442
11-23-442-03563-478817,23,442
11-23-442-03563-478818,23,442
11-23-442-03563-478819,23,442
11-23-442-03563-478820,23,442
11-23-442-03563-478821,23,442
11-23-442-03563-478822,23,442
11-23-442-03563-478823,23,442
11-23-442-03563-478824,23,442
11-23-442-03563-478825,23,442
11-23-442-03563-478826,23,442
11-23-442-03563-478827,23,442
11-23-442-03563-478828,23,442
11-23-442-03563-478829,23,442
11-23-442-03563-478830,23,442
11-23-442-03563-478831,23,442
11-23-442-03563-478832,23,442
11-23-442-03563-478833,23,442
11-23-442-03563-478834,23,442
11-23-442-03563-478835,23,442
11-23-442-03563-478836,23,442
11-23-442-03563-478837,23,442
11-23-442-03563-478839,23,442
11-23-442-03563-478840,23,442
11-23-442-03563-478841,23,442
11-23-442-03563-478843,23,442
11-23-442-03563-478844,23,442
11-23-442-03563-478845,23,442
11-23-442-03563-478846,23,442
11-23-442-03563-478847,23,442
11-23-442-03563-478848,23,442
11-23-442-03563-478849,23,442
11-23-442-03563-478850,23,442
11-23-442-03563-478851,23,442
11-23-442-03563-478852,23,442
11-23-442-03563-478853,23,442
11-23-442-03563-478854,23,442
11-23-442-03563-478855,23,442
11-23-442-03563-478856,23,442
11-23-442-03563-478857,23,442
11-23-442-03563-478858,23,442
11-23-442-03563-478859,23,442
11-23-442-03563-478860,23,442
11-23-442-03563-478861,23,442
11-23-442-03563-478862,23,442
11-23-442-03563-478863,23,442
11-23-442-03563-478864,23,442
11-23-442-03563-478866,23,442
11-23-442-03563-478867,23,442
11-23-442-03563-478868,23,442
11-23-442-03563-478869,23,442
11-23-442-03563-478870,23,442
11-23-442-03563-478871,23,442
11-23-442-03563-478872,23,442
11-23-442-03563-478873,23,442
11-23-442-03563-478874,23,442
11-23-442-03563-478876,23,442
11-23-442-03563-478877,23,442
11-23-442-03563-478878,23,442
11-23-442-03563-478879,23,442
11-23-442-03563-478880,23,442
11-23-442-03563-478881,23,442
11-23-442-03563-478882,23,442
11-23-442-03563-478883,23,442
11-23-442-03563-478884,23,442
11-23-442-03563-478885,23,442
11-23-442-03563-478886,23,442
11-23-442-03563-478887,23,442
11-23-442-03563-478888,23,442
11-23-442-03563-478889,23,442
11-23-442-03563-478890,23,442
11-23-442-03563-478891,23,442
11-23-442-03563-478892,23,442
11-23-442-03563-478893,23,442
11-23-442-03563-478894,23,442
11-23-442-03563-478895,23,442
11-23-442-03563-478896,23,442
11-23-442-03563-478897,23,442
11-23-442-03563-478898,23,442
11-23-442-03563-478899,23,442
11-23-442-03563-478900,23,442
11-23-442-03563-478901,23,442
11-23-442-03563-478902,23,442
11-23-442-03563-478903,23,442
11-23-442-03563-478904,23,442
11-23-442-03563-478905,23,442
11-23-442-03563-478906,23,442
11-23-442-03563-478907,23,442
11-23-442-03563-478908,23,442
11-23-442-03563-478909,23,442
11-23-442-03563-478910,23,442
11-23-442-03563-478911,23,442
11-23-442-03563-478912,23,442
11-23-442-03563-478913,23,442
11-23-442-03563-478914,23,442
11-23-442-03563-478915,23,442
11-23-442-03563-478916,23,442
11-23-442-03563-478917,23,442
11-23-442-03563-478918,23,442
11-23-442-03563-478919,23,442
11-23-442-03563-802292,23,442
11-23-442-03563-802293,23,442
11-23-442-03564-478920,23,442
11-23-442-03564-478921,23,442
11-23-442-03564-478923,23,442
11-23-442-03564-478924,23,442
11-23-442-03564-478925,23,442
11-23-442-03564-478926,23,442
11-23-442-03564-478927,23,442
11-23-442-03564-478928,23,442
11-23-442-03564-478929,23,442
11-23-442-03564-478930,23,442
11-23-442-03564-478931,23,442
11-23-442-03564-478932,23,442
11-23-442-03564-478933,23,442
11-23-442-03564-478934,23,442
11-23-442-03564-478935,23,442
11-23-442-03564-478936,23,442
11-23-442-03564-478938,23,442
11-23-442-03564-478939,23,442
11-23-442-03564-478940,23,442
11-23-442-03564-478941,23,442
11-23-442-03564-478942,23,442
11-23-442-03564-478943,23,442
11-23-442-03564-478944,23,442
11-23-442-03564-478946,23,442
11-23-442-03564-478947,23,442
11-23-442-03564-478948,23,442
11-23-442-03564-478949,23,442
11-23-442-03564-478950,23,442
11-23-442-03564-478951,23,442
11-23-442-03564-478952,23,442
11-23-442-03564-478953,23,442
11-23-442-03564-478954,23,442
11-23-442-03564-478955,23,442
11-23-442-03564-478956,23,442
11-23-442-03564-478957,23,442
11-23-442-03564-478958,23,442
11-23-442-03564-478959,23,442
11-23-442-03564-478960,23,442
11-23-442-03564-478961,23,442
11-23-442-03564-478962,23,442
11-23-442-03564-478963,23,442
11-23-442-03564-478964,23,442
11-23-442-03564-478965,23,442
11-23-442-03564-478966,23,442
11-23-442-03564-478967,23,442
