pc11_district_id,pc11_state_id,secc_cons_rural,secc_cons_pc_rural,secc_pov_rate_rural,secc_pov_rate_tend_rural,_mean_p_miss,_core_p_miss,_target_weight_share,_target_group_max_weight_share
325,18,66685.53567558575,13981.900712888877,0.4701109208552879,0.38918044017283127,0.0341452406970856,0.0341452406970856,1.0,1.0
326,18,73559.46288394378,14954.382519365521,0.3846591316710542,0.2813653322172267,0.0078869755973474,0.0078869755973474,1.0,1.0
327,19,72118.53634099803,15451.345174610162,0.3898183840890704,0.2950548871976472,0.0006408308456822,0.0006408308456822,1.0,1.0
328,19,60411.13219770365,13501.746499280629,0.48806290190672635,0.40169993202751514,0.016335317929454,0.016335317929454,1.0,1.0
329,19,60476.0834769298,14409.172521482418,0.41329256844854523,0.3420084850862745,0.000968907976275,0.000968907976275,1.0,1.0
330,19,63872.066434425964,12853.706370781734,0.5208890425083345,0.4257101872183144,0.0007773433157927,0.0007773433157927,1.0,1.0
331,19,62984.57326681994,14871.210196933353,0.3721187918467829,0.282056871964729,0.0047500626744381,0.0047500626744381,1.0,1.0
332,19,62589.38066942731,13276.282075741194,0.4935115785731758,0.3917264482330456,0.008510549366514,0.008510549366514,1.0,1.0
333,19,63594.952465232534,14300.208318018977,0.44871926220473096,0.35523243605527693,0.0025903387885392,0.0025903387885392,1.0,1.0
334,19,60020.3152740498,14213.124394960369,0.4831716398611958,0.4001246492942876,0.0033612321063578,0.0033612321063578,1.0,1.0
335,19,70432.51343271344,16313.743609483932,0.3651652611489552,0.2792521312549494,0.0017494154245155,0.0017494154245155,1.0,1.0
336,19,67438.64872014955,15956.210719158316,0.3599955344542908,0.28196805674461467,0.0038519848731215,0.0038519848731215,1.0,1.0
337,19,64717.47461745223,15243.919884674384,0.4054360160109632,0.31810437148728893,0.0026647342353322,0.0026647342353322,1.0,1.0
338,19,76547.69237184664,17955.20447632826,0.2946890172540484,0.22113911301312364,0.0010263530902371,0.0010263530902371,1.0,1.0
339,19,66230.68871663282,14339.137924918343,0.46328070804994126,0.3866956527978004,0.0253019426424997,0.0253019426424997,1.0,1.0
340,19,61461.764230807916,12304.06044400186,0.5882101092296145,0.4875946824123069,0.0176474430352616,0.0176474430352616,1.0,1.0
341,19,73175.34609472663,16404.046327430802,0.3307430468575346,0.24087142701668218,0.0,0.0,1.0,1.0
343,19,63753.22879868729,14257.795500450686,0.43622783440911433,0.3508205157819079,0.0067593977534534,0.0067593977534534,1.0,1.0
344,19,67473.31939992459,15170.796668396779,0.3855979499862233,0.30033656805874714,0.0473164613663668,0.0473164613663668,0.5371406623760188,0.5371406623760188
345,19,67473.31939992459,15170.796668396779,0.3855979499862233,0.30033656805874714,0.0473164613663668,0.0473164613663668,0.4628593376239812,0.5371406623760188
346,20,72119.1830962202,13986.227197308928,0.45243134013324804,0.33389031140702125,0.0146746425305279,0.0146746425305279,1.0,1.0
347,20,71653.61722019836,13034.536913951024,0.5086648178160978,0.3964592549271232,0.055078311556312,0.055078311556312,1.0,1.0
348,20,82981.1808188662,13956.50207757283,0.4175509042137524,0.2990967261471041,0.0302080126884087,0.0302080126884087,1.0,1.0
349,20,82289.66393949678,14010.102014180331,0.41893306447388984,0.3010018244517043,0.0843049006681713,0.0843049006681713,1.0,1.0
350,20,75008.93543910056,13454.515507945902,0.46610506422263825,0.34827261849063407,0.1009279313162229,0.1009279313162229,1.0,1.0
351,20,74833.14886849312,14383.886487329646,0.43343818451782906,0.3228002830875282,0.0518351943589628,0.0518351943589628,1.0,1.0
352,20,76729.04887010137,14883.893215494518,0.41405856176329137,0.3121642582221542,0.0593631966535477,0.0593631966535477,0.3742329064033455,0.6257670935966545
364,20,76729.04887010137,14883.893215494518,0.41405856176329137,0.3121642582221542,0.0593631966535477,0.0593631966535477,0.6257670935966545,0.6257670935966545
353,20,57244.5564764253,11552.726424368653,0.6252159654141209,0.5241098447515219,0.0729610642206241,0.0729610642206241,1.0,1.0
354,20,83220.56943948581,15829.183956096611,0.3687041052375801,0.2750356016191697,0.0534475350349126,0.0534475350349126,1.0,1.0
355,20,77866.70011266989,14983.627987340817,0.4014675866055081,0.299827239667459,0.0237603899559278,0.0237603899559278,1.0,1.0
356,20,73566.01422485927,13702.879965836124,0.4660424683021193,0.34459658491671574,0.0178965772208744,0.0178965772208744,1.0,1.0
357,20,79607.89299127233,17560.06228755339,0.3283493343439391,0.2443034031028677,0.0580137109939097,0.0580137109939097,1.0,1.0
358,20,74047.23365008205,13729.652510265261,0.4709877412189496,0.3601828403258593,0.0346368969335992,0.0346368969335992,1.0,1.0
359,20,65916.24565880245,11899.905858222262,0.5854521995699331,0.4679286924627655,0.0308863609432397,0.0308863609432397,1.0,1.0
360,20,87736.75250771063,15569.211843153746,0.3207120157362325,0.21621027840241552,0.0243313404441374,0.0243313404441374,1.0,1.0
361,20,85925.79867318994,16430.769572735793,0.3104155991228576,0.2149206042586018,0.0227149341738173,0.0227149341738173,1.0,1.0
362,20,64952.057904692694,13519.168102076892,0.4975406260708476,0.3926594574287397,0.1217870416092731,0.1217870416092731,1.0,1.0
363,20,68605.5987243644,13484.584928780152,0.49184605256113156,0.38337552308997885,0.0697361651679864,0.0697361651679864,1.0,1.0
365,20,64530.72018776131,14382.261032473818,0.5085041475160497,0.4051794209107752,0.04039819019394,0.04039819019394,1.0,1.0
366,20,80628.5657658112,14507.492423776495,0.4390302616890874,0.33015026205561504,0.017824632446372,0.017824632446372,1.0,1.0
367,20,73496.80882834663,14690.352702501545,0.42702629886402244,0.3157724496353136,0.0184753356783811,0.0184753356783811,1.0,1.0
368,20,82974.14603596492,16966.34377625052,0.353217838951143,0.26042562573627076,0.0149061281441154,0.0149061281441154,1.0,1.0
369,20,80068.44653416135,16791.866439206588,0.3439509417316086,0.25469009033286794,0.0406779030397738,0.0406779030397738,1.0,1.0
370,21,58935.21094679119,15701.969913186324,0.4323279181286204,0.32400611601533236,0.014230605982068,0.014230605982068,1.0,1.0
371,21,67330.24322125273,16528.623870114487,0.402264669752006,0.30903579925261276,0.0090572429235804,0.0090572429235804,1.0,1.0
372,21,61374.24045325759,15702.150609795191,0.4419395086151757,0.34419092628969467,0.0202617713906844,0.0202617713906844,1.0,1.0
373,21,56352.88966590677,14084.644197975238,0.5174350122900933,0.405729486224894,0.0361596525695377,0.0361596525695377,1.0,1.0
374,21,59914.41866966661,14401.60100348075,0.502098581239245,0.40275801913060966,0.005612613809081,0.005612613809081,1.0,1.0
