pc11_district_id,pc11_state_id,secc_cons_urban,secc_cons_pc_urban,secc_pov_rate_urban,secc_pov_rate_tend_urban,_mean_p_miss,_core_p_miss,_target_weight_share,_target_group_max_weight_share
303,18,106050.92814259708,23509.63664199029,0.14345985161081487,0.18445053619673593,0.2136230684139447,0.2136230684139447,1.0,1.0
304,18,117359.5546875,26614.953125,0.09977015852928162,0.12896910309791565,0.6021173838303912,0.602117383830391,1.0,1.0
305,18,107289.43632093136,23293.73616016096,0.16435065479381217,0.20569656725955007,0.2773222491029243,0.2773222491029242,1.0,1.0
306,18,118222.04113680366,27022.985310569875,0.10122154807496028,0.1277820784674878,0.109603382323334,0.109603382323334,1.0,1.0
307,18,108334.20827784725,24159.438062010206,0.13849016133589262,0.1807325677891452,0.0,0.0,1.0,1.0
308,18,110149.0068074614,24724.192188048204,0.11435081212016472,0.1389031221216747,0.2031065548306927,0.2031065548306927,1.0,1.0
309,18,120115.9507941948,26093.798591137314,0.12408147328855322,0.15389729297710225,0.4029568298311947,0.4029568298311947,1.0,1.0
310,18,124066.25842472569,27509.353567841943,0.11805867478772912,0.14495287776181157,0.2642883518647684,0.2642883518647684,1.0,1.0
311,18,142184.67760627295,35360.098929893946,0.061556014708540156,0.0832994610944105,0.2183912222060746,0.2183912222060746,1.0,1.0
312,18,123771.24607240924,29250.88779713677,0.07660414305993736,0.0973012390872817,0.1641969038787669,0.1641969038787669,1.0,1.0
313,18,127013.55177833741,31212.069942314294,0.06558107051310948,0.09404799613897244,0.1597568961283457,0.1597568961283457,1.0,1.0
314,18,108611.61884796189,22975.61248821485,0.14324232707578421,0.1802981692892511,0.1995733229467272,0.1995733229467272,1.0,1.0
315,18,125648.56964920204,26093.368896610235,0.10044707141596355,0.12049466073052112,0.0997935636672053,0.0997935636672053,1.0,1.0
316,18,89331.5,17179.134765625,0.40384614467620855,0.47596153616905207,0.3711675500215556,0.3711675500215555,1.0,1.0
319,18,116157.95814856271,26862.34082455133,0.11056963709915507,0.1393456659972525,0.2426099626627811,0.2426099626627811,1.0,1.0
320,18,95880.40625,24094.441406250004,0.09654178470373155,0.14005763828754425,0.6248408184056372,0.6248408184056371,1.0,1.0
321,18,108175.49222773626,23532.108794609867,0.11862689488809056,0.147547365750516,0.7695548969759961,0.7695548969759962,1.0,1.0
322,18,145521.5833421734,35467.19638471289,0.03808824727465677,0.05203021258449411,0.0620523793865253,0.0620523793865253,1.0,1.0
323,18,119205.14251827524,26218.308754332786,0.11323367165346108,0.14488531884656522,0.607905233893388,0.6079052338933881,1.0,1.0
325,18,109358.53832023349,24468.96634039953,0.1500906639484361,0.18779195970726914,0.1982917072115904,0.1982917072115904,1.0,1.0
326,18,105417.1133221632,23283.250020396445,0.12380047377668756,0.15875245377216649,0.136051524990685,0.136051524990685,1.0,1.0
327,19,116695.17679398273,26436.432761686647,0.08981068947567625,0.11689611534308991,0.6124925488476856,0.6124925488476856,0.4070666560794133,0.5929333439205866
328,19,116695.17679398273,26436.432761686647,0.08981068947567625,0.11689611534308991,0.6124925488476856,0.6124925488476856,0.5929333439205866,0.5929333439205866
329,19,113423.08182571956,27679.518714885642,0.11080404192536922,0.14011432316586767,0.4010689829114753,0.4010689829114754,1.0,1.0
330,19,96866.46762484127,20259.305784718872,0.2605227442475537,0.3070891604155798,0.0933555661075344,0.0933555661075344,1.0,1.0
331,19,102011.33725888844,25543.405648750882,0.12202849956937864,0.15150167186847305,0.0868829217715143,0.0868829217715143,1.0,1.0
333,19,95161.58746751648,20589.584921836547,0.22166366803222476,0.2596250129409317,0.6373578202774057,0.6373578202774057,1.0,1.0
334,19,105266.99710019436,25555.359933427106,0.18610190288862624,0.21625427087657928,0.6082216407682313,0.6082216407682313,1.0,1.0
336,19,94075.39502639118,23121.519101743772,0.1455254029297559,0.18313087814453383,0.4111280147726727,0.4111280147726728,1.0,1.0
337,19,109112.9862652229,27314.283314031683,0.06785315054367932,0.09125727434797037,0.4354130256611728,0.4354130256611729,1.0,1.0
338,19,115965.73301141821,28664.025874307103,0.0751003825948201,0.09831181751341929,0.3692277985566354,0.3692277985566354,1.0,1.0
339,19,104940.85925110456,23805.646730030585,0.19190908416758992,0.22168772813224336,0.4446764718637102,0.4446764718637102,1.0,1.0
340,19,105534.63546303866,21296.417938355098,0.25430367930601244,0.2860106642902567,0.5548733773713281,0.5548733773713281,1.0,1.0
344,19,104668.76851820578,23596.52021025279,0.14450140547272985,0.17544027474035864,0.1704073415010114,0.1704073415010114,1.0,1.0
345,19,106765.45688524215,23565.460155189525,0.16129059393470335,0.1943533292584834,0.2467885017057129,0.2467885017057129,1.0,1.0
346,20,102495.76115411226,19591.067380932393,0.21695423850294793,0.2525255599422046,0.0755274867231233,0.0755274867231233,1.0,1.0
347,20,99856.0546875,18087.29296875,0.26657935976982117,0.31786081194877625,0.2060075610763414,0.2060075610763414,1.0,1.0
348,20,111620.43360125,19709.84467515625,0.2042160202109814,0.24855739898681645,0.2035172677456352,0.2035172677456352,1.0,1.0
349,20,125053.46875,22358.767578125,0.18066355586051938,0.21937936544418335,0.4494241049109719,0.4494241049109718,1.0,1.0
350,20,113032.94196927942,20898.539216513243,0.1924980546849565,0.2319361609730889,0.0,0.0,1.0,1.0
351,20,118314.796875,22175.361328125,0.16507333517074585,0.2017667144536972,0.2474270013505331,0.2474270013505332,1.0,1.0
352,20,96012.9700240962,18584.17909631315,0.27111768616220355,0.31484032719713717,0.306502323600516,0.306502323600516,1.0,1.0
353,20,101806.4609375,21393.1640625,0.23643088340759277,0.2693943381309509,0.3210095982936367,0.3210095982936367,1.0,1.0
354,20,121680.70717613288,23415.648807804402,0.1295610651961778,0.16419545979822042,0.2258493688132612,0.2258493688132612,1.0,1.0
355,20,141180.89017987347,27271.566366808638,0.08200223931166156,0.10332921866783731,0.3436263526235101,0.3436263526235101,1.0,1.0
357,20,153401.51474027033,32453.809060393556,0.05391679270335104,0.06941651628521416,0.2412303240804304,0.2412303240804304,1.0,1.0
358,20,113314.3569499193,20536.47226784844,0.21295735364675242,0.25441461209389826,0.3338053034694229,0.3338053034694229,1.0,1.0
359,20,100140.078125,19755.525390625,0.26501035690307617,0.2985802888870239,0.4797138339311195,0.4797138339311195,1.0,1.0
360,20,140350.75,25594.990234375,0.09446404129266739,0.12263686209917067,0.4824359714791124,0.4824359714791124,1.0,1.0
361,20,125391.7421875,24684.90234375,0.11071719974279404,0.13793806731700897,0.7880894129441111,0.788089412944111,1.0,1.0
362,20,116560.16216621172,23989.603997424205,0.15794939057416202,0.18344344518088385,0.2824524828672181,0.2824524828672181,1.0,1.0
363,20,110125.55626972188,22141.505388437035,0.18459540860522555,0.2124239851801478,0.0774694373300239,0.0774694373300239,1.0,1.0
364,20,143706.94764590476,30165.526597800334,0.045574901789479004,0.06208623537434901,0.129523158108221,0.129523158108221,1.0,1.0
365,20,107873.3828125,23561.302734374996,0.1476570963859558,0.17381039261817932,0.1910097372282246,0.1910097372282246,1.0,1.0
366,20,122922.5546875,24220.173828125,0.12591652572155,0.15371660888195038,0.2123046664925247,0.2123046664925246,1.0,1.0
368,20,106975.2937786488,22668.102449937694,0.20337391047729156,0.24255696341987187,0.4216681801920801,0.4216681801920801,1.0,1.0
369,20,147558.08877694426,32538.180027886192,0.08021161921867372,0.09718899735108834,0.2710727895310458,0.2710727895310458,1.0,1.0
370,21,106166.89346859256,24894.05867615515,0.16617625230167915,0.18986243048978393,0.2065818399840118,0.2065818399840118,1.0,1.0
371,21,112398.25895901171,25678.101765749998,0.1615054136844193,0.18526992295518147,0.0607315121233751,0.0607315121233751,1.0,1.0
372,21,117293.23419986496,28172.92645964529,0.1461646705223642,0.17023184935868388,0.0352718172759524,0.0352718172759524,1.0,1.0
375,21,104380.7094465973,23985.8193160992,0.22615217921745828,0.25337380812628274,0.1569317827067995,0.1569317827067995,1.0,1.0
376,21,128232.234375,29823.2890625,0.08667489141225815,0.11227637529373169,0.3942383460517584,0.3942383460517584,1.0,1.0
377,21,114859.53047884515,25332.12131543157,0.17828062377710918,0.20766166243893885,0.0,0.0,1.0,1.0
378,21,100873.92765442713,19733.105561374934,0.3070258715052013,0.3558459883193139,0.042456332935137,0.042456332935137,1.0,1.0
379,21,96834.0126972999,19637.796339056178,0.30196184578144997,0.34587673964957544,0.0,0.0,1.0,1.0
383,21,105493.02103041255,24543.650455371906,0.2186997639680257,0.25108411921143287,0.0943100777832621,0.0943100777832621,1.0,1.0
384,21,119307.63944757193,27673.338266726587,0.19327897673971714,0.22734874904731892,0.5306904999370601,0.5306904999370601,1.0,1.0
385,21,122873.00733358429,28028.257830781513,0.13095959216225947,0.1569939184792709,0.6730793348215406,0.6730793348215406,1.0,1.0
386,21,143573.44252426497,35472.82826678237,0.0724357587201594,0.09044898960626277,0.0499190272946262,0.0499190272946262,1.0,1.0
387,21,105157.47827998712,23313.244342824193,0.18564533663597532,0.21918836983370174,0.0402936624768806,0.0402936624768806,1.0,1.0
388,21,124936.84711844899,31443.022277634293,0.10550619058288611,0.12734485601977608,0.1857276227504911,0.1857276227504911,1.0,1.0
389,21,103858.04313880549,24702.744652885747,0.1684505305792829,0.2033363617900715,0.2081623411541619,0.2081623411541618,1.0,1.0
390,21,83874.83136344842,20611.130635423513,0.19353148803462983,0.25178385620526395,0.3265955533419111,0.3265955533419111,1.0,1.0
392,21,96882.74187669938,23334.58753046194,0.19847022042506365,0.23038464759183047,0.101559840611922,0.101559840611922,1.0,1.0
393,21,105978.63134053058,25770.934458097134,0.15897156463193968,0.1843522268097293,0.1126400210759901,0.1126400210759901,1.0,1.0
395,21,99572.53084786687,23559.99847669278,0.22687473384629295,0.2549747625466285,0.1151516145163009,0.1151516145163009,1.0,1.0
396,21,113664.03714093266,26699.48273973305,0.15877962851907795,0.18254862282176984,0.2718792101574514,0.2718792101574514,1.0,1.0
397,21,108026.95394466202,25747.375903666132,0.18465323983604204,0.21041502107454896,0.2474978601997146,0.2474978601997146,1.0,1.0
398,21,119099.19214962654,29527.589934665142,0.12597016389138288,0.14785262931083132,0.1200473981845433,0.1200473981845433,1.0,1.0
399,21,96949.25526357672,24280.644523720955,0.23295308294965905,0.26301399740947645,0.1357817800032306,0.1357817800032306,1.0,1.0
400,22,120713.53138801834,27058.4741141735,0.12869808926948118,0.15206804726361245,0.0221725385900564,0.0221725385900564,1.0,1.0
401,22,124959.79816858472,27377.360113056973,0.13248194019764745,0.15483948210855641,0.0451134319387784,0.0451134319387784,1.0,1.0
402,22,108911.96942041728,24987.473824256936,0.19972772272062544,0.22955285827370525,0.2717522897147067,0.2717522897147068,1.0,1.0
403,22,111971.71670300205,25650.869918205088,0.1673067547815311,0.19409828037040483,0.0,0.0,1.0,1.0
404,22,126180.64278413117,28512.182723505266,0.12715259229807066,0.1514904868043011,0.0390687669452598,0.0390687669452598,1.0,1.0
405,22,96969.65476449995,21543.605101306213,0.25692307425309824,0.28993225229419645,0.0,0.0,1.0,1.0
406,22,125412.56183769731,27849.955847103705,0.15576574963202128,0.18266491164482423,0.1524747378175239,0.1524747378175239,1.0,1.0
407,22,96279.81184215701,21941.720981383016,0.24708501353141227,0.28214458421821537,0.0,0.0,1.0,1.0
408,22,107339.37332060147,24820.546163670948,0.16974096859639276,0.20090273761990127,0.0,0.0,1.0,1.0
409,22,129597.54301794346,29150.007102066753,0.11185059898342782,0.13495000967141302,0.0,0.0,1.0,1.0
410,22,129894.43376254597,28744.609381822247,0.11301180234044118,0.13566518086782006,0.1374438831542606,0.1374438831542606,1.0,1.0
411,22,103019.37209196476,23853.18663215396,0.19769207213977574,0.22926006748108052,0.0,0.0,1.0,1.0
412,22,106445.31170096755,24128.8076856684,0.1669798788292045,0.19873679929022797,0.0891986996883273,0.0891986996883273,1.0,1.0
413,22,119108.07962427617,29505.71207618045,0.10555332593988756,0.12907763865829297,0.0,0.0,1.0,1.0
414,22,118045.87527362767,27588.652859330425,0.13944444239379986,0.1662327723649104,0.0,0.0,1.0,1.0
416,22,116341.48003551601,29262.80525811621,0.13844198525542203,0.1654762791402781,0.0,0.0,1.0,1.0
417,22,95409.1611291174,24013.748256044135,0.21165170449360804,0.24095267400548265,0.0,0.0,1.0,1.0
418,23,99096.90979659789,24299.567341203616,0.18941734650717315,0.2292356738915477,0.0,0.0,1.0,1.0
419,23,121557.8618292522,22180.63347464446,0.14116980389832157,0.18080974872522895,0.0682031705004867,0.0682031705004867,1.0,1.0
420,23,118897.0591983956,22707.399124979984,0.1547679253838643,0.19301278888613557,0.0173056578321267,0.0173056578321267,1.0,1.0
421,23,143194.7328195386,28718.201869820594,0.07137562861874075,0.09378085959412244,0.053510306235241,0.053510306235241,1.0,1.0
422,23,113763.58203450382,22459.834874045606,0.14835756416308246,0.18412640662281154,0.0566484597377763,0.0566484597377763,1.0,1.0
423,23,123325.57139295372,26069.230171410938,0.10638522525619612,0.13474471497422238,0.1207015025911997,0.1207015025911997,1.0,1.0
424,23,106968.12123686959,24346.418563298124,0.18296468968442428,0.2150468962292021,0.0,0.0,1.0,1.0
425,23,118865.57846321489,25221.615709281727,0.1474461736767831,0.17771317369100997,0.1469840808388636,0.1469840808388636,1.0,1.0
426,23,112525.3591090895,29923.494433480973,0.12006007509018295,0.14737922303805104,0.2262017792316592,0.2262017792316591,1.0,1.0
427,23,111865.27880979223,24029.581817250062,0.14700488259891503,0.1786377255372106,0.1268757160029119,0.1268757160029119,1.0,1.0
428,23,108106.02350850184,24192.038881873334,0.16220694269328384,0.19015506610265132,0.1365056783772416,0.1365056783772416,0.55176385350073,0.55176385350073
452,23,108106.02350850184,24192.038881873334,0.16220694269328384,0.19015506610265132,0.1365056783772416,0.1365056783772416,0.4482361464992699,0.55176385350073
429,23,119303.8297689883,24628.21037516592,0.1554297373018257,0.1831840545447236,0.0285381246074137,0.0285381246074137,1.0,1.0
430,23,119267.47467627266,26996.472501073597,0.15037717400612247,0.17976017624033422,0.0110110287150851,0.0110110287150851,1.0,1.0
431,23,106321.08475814876,25900.764645420182,0.17613184959702224,0.19652094167432949,0.1567882472137791,0.1567882472137791,1.0,1.0
432,23,126954.38098864243,26116.486511494262,0.11751499922031555,0.14596592078094311,0.1027402846307548,0.1027402846307548,1.0,1.0
433,23,122246.79040520213,30453.779491785936,0.08792168667937478,0.11113592596499963,0.0258569761242632,0.0258569761242632,1.0,1.0
434,23,125092.04027387913,29393.414858673696,0.10459407350549152,0.12742449100009537,0.0317877234595379,0.0317877234595379,0.512855849440968,0.512855849440968
438,23,125092.04027387913,29393.414858673696,0.10459407350549152,0.12742449100009537,0.0317877234595379,0.0317877234595379,0.487144150559032,0.512855849440968
435,23,129775.49073506886,28936.702946233014,0.07694469675051988,0.10192157638724088,0.0097636974742464,0.0097636974742464,1.0,1.0
436,23,113938.45945139829,22784.830069801457,0.15346975910289407,0.18764434326006332,0.0,0.0,1.0,1.0
437,23,123336.43474748536,25720.436274733685,0.11872101129395117,0.14582529480919784,0.1821170137174909,0.1821170137174909,1.0,1.0
439,23,145739.92273327464,32984.81877001377,0.04950676189884874,0.06485561144805038,0.0980784764566098,0.0980784764566098,1.0,1.0
440,23,108485.4551646302,21588.29473468564,0.1825313355452002,0.2218755723477029,0.1325521321305244,0.1325521321305244,1.0,1.0
441,23,114265.94007513793,23926.90388607531,0.18216511720170014,0.21307209376895203,0.0829817365694935,0.0829817365694935,1.0,1.0
442,23,110609.52393840702,24409.118751307244,0.1621635054945715,0.19388303620834405,0.0747711217295998,0.0747711217295998,1.0,1.0
443,23,115751.161465965,23882.97966058547,0.16033867708376967,0.19185740080892857,0.0213710698490656,0.0213710698490656,1.0,1.0
444,23,145155.27335222496,32414.762374386533,0.06059997476047617,0.07895253643723456,0.0,0.0,1.0,1.0
445,23,120618.49869345117,25224.755229839902,0.11872475062399325,0.14784303443201618,0.042364627186451,0.042364627186451,1.0,1.0
446,23,108855.97995544314,23362.097249681763,0.13875848547648287,0.16831933573566896,0.1376913570074976,0.1376913570074976,1.0,1.0
447,23,129435.68061586833,28443.916394669024,0.08470882864522658,0.10518068522984195,0.0507874792577089,0.0507874792577089,1.0,1.0
448,23,114282.74991144473,25133.785060036946,0.14916326951509304,0.18374169170796553,0.0,0.0,1.0,1.0
449,23,127030.26068001801,26945.221210906133,0.098480548949058,0.12238100162030575,0.1665162339160893,0.1665162339160893,1.0,1.0
450,23,121465.71030886682,26477.752288585263,0.12009097288402046,0.14209287134719528,0.0,0.0,1.0,1.0
451,23,132824.81125402622,29574.228691127526,0.09263390127439125,0.115373474439576,0.0843785632839224,0.0843785632839224,1.0,1.0
453,23,104918.44703681965,25529.936129585294,0.16018044570907813,0.18475290895471094,0.0,0.0,1.0,1.0
454,23,118193.52685863135,28365.714531851,0.11076301914356135,0.13384527679675481,0.3050564947883462,0.3050564947883462,1.0,1.0
455,23,117681.57104931767,27061.185532324507,0.10890454154694157,0.13389517406849538,0.1771041385003058,0.1771041385003058,1.0,1.0
456,23,122911.1734695814,29240.382498624236,0.0925608122811163,0.11362829943484404,0.1961376533040453,0.1961376533040453,1.0,1.0
457,23,122063.38039458031,26898.81522608652,0.15033568089229876,0.1758647997570344,0.2145733938958237,0.2145733938958237,1.0,1.0
458,23,115586.75535867414,23966.807875527204,0.15898811174731006,0.1914457451678146,0.0,0.0,1.0,1.0
459,23,106917.20413747733,22342.993804899077,0.17432585082206853,0.2111806695398164,0.0,0.0,1.0,1.0
460,23,123067.1435913489,27853.387322926643,0.12357304135614366,0.14676559475070108,0.3070442824491986,0.3070442824491987,0.5168992634891642,0.5168992634891642
461,23,123067.1435913489,27853.387322926643,0.12357304135614366,0.14676559475070108,0.3070442824491986,0.3070442824491987,0.4831007365108358,0.5168992634891642
462,23,107100.71355128675,25540.452640709067,0.1925369754325299,0.2165744564432383,0.0,0.0,1.0,1.0
463,23,134891.34375,29439.22265625,0.1290549486875534,0.15697504580020905,0.028789255068655,0.028789255068655,1.0,1.0
464,23,132467.68062237045,29758.874765454282,0.11910629420803494,0.13832237433948774,0.0,0.0,1.0,1.0
465,23,125509.34057561186,24408.040605803624,0.16588101791900312,0.19307299829800192,0.0986789080842415,0.0986789080842415,1.0,1.0
466,23,119500.68368514418,24708.14917647531,0.1683289282045503,0.19999146575452822,1.1102230246251563e-16,1.1102230246251563e-16,1.0,1.0
467,23,105793.91813792924,22274.184030309872,0.2264881518661515,0.26494861707642237,0.0,0.0,1.0,1.0
468,24,144790.75124133815,34199.13495156945,0.05143829521246921,0.06611186853491109,0.1275408868482639,0.1275408868482639,1.0,1.0
469,24,121589.87913512194,24797.47081970956,0.14931525069365661,0.17710142257274633,0.2945398455105263,0.2945398455105262,1.0,1.0
470,24,116801.35496442286,25796.057513375978,0.1545355559495783,0.18203881038638373,0.0346305869126692,0.0346305869126692,1.0,1.0
471,24,142820.57494052913,32033.625733955552,0.07711457080982692,0.09435245253150808,0.3057861684132756,0.3057861684132755,1.0,1.0
472,24,135221.35924982314,30583.41508756161,0.1252233674103782,0.1472114078511563,0.184763004508963,0.184763004508963,1.0,1.0
473,24,157953.95440082278,35179.33243664584,0.05879622405188081,0.07382319566314488,0.0879597487292446,0.0879597487292446,1.0,1.0
474,24,146484.61385074616,33121.49397717774,0.056980971404503575,0.07352540177425795,0.0158323034606197,0.0158323034606197,1.0,1.0
475,24,121917.21640601802,27263.3361814896,0.10439627484490266,0.13147213044094375,0.0240362556246931,0.0240362556246931,1.0,1.0
476,24,144999.73478168293,31934.976938498476,0.04585937177114565,0.05871436336786435,0.0612849754973916,0.0612849754973916,1.0,1.0
477,24,130936.48866083258,29545.606272349018,0.07620039370549499,0.09601789305853722,0.07106115450562,0.07106115450562,1.0,1.0
478,24,120255.60630452019,26107.35079003952,0.07754134230397944,0.10208889580602962,0.0,0.0,1.0,1.0
479,24,121642.7085393069,25693.96530720708,0.1143925447484505,0.14219872838524827,0.0890566320834234,0.0890566320834234,1.0,1.0
480,24,121139.87896494611,25199.38992784614,0.11239106199429087,0.14239086869852088,0.0267927114720601,0.0267927114720601,1.0,1.0
481,24,137183.32874607373,33503.31841939043,0.07628959317941152,0.09393248339734174,0.190013371098299,0.190013371098299,1.0,1.0
482,24,125136.64724285393,28332.416688921756,0.1431750722426936,0.16803413864907377,0.0637272889051272,0.0637272889051272,1.0,1.0
483,24,119207.18026732662,27941.40454642348,0.1613663169569715,0.1888298084589474,0.1446976656245404,0.1446976656245404,1.0,1.0
484,24,124254.32620983929,26628.7907786865,0.15490724572058348,0.1831037948610967,0.0561245060882187,0.0561245060882187,1.0,1.0
485,24,114358.7734294371,22258.15612900996,0.28398925895388183,0.3133077979584194,0.12017742987606,0.12017742987606,1.0,1.0
486,24,158015.52229093443,40043.85814430703,0.03707308432687644,0.047744729391312225,0.0571302433812846,0.0571302433812846,1.0,1.0
487,24,119159.76562500001,26995.865234375,0.13562971353530884,0.16706135869026184,0.4368211792086889,0.4368211792086889,1.0,1.0
488,24,125918.41925610344,28596.95447986809,0.11134290162694928,0.1347751563797537,0.3860530060442815,0.3860530060442815,1.0,1.0
490,24,138469.8947677495,33963.22334931345,0.06324413252382792,0.07715890013165452,0.144878121509421,0.144878121509421,1.0,1.0
491,24,147793.41378627726,39403.1578978317,0.02360592659688901,0.03131632911459811,0.298013693133449,0.298013693133449,1.0,1.0
492,24,138166.4598474426,31015.558886613435,0.042330227185432494,0.055690357702984056,0.0417956480773271,0.0417956480773271,1.0,1.0
493,24,119276.97998459275,26842.728216016614,0.1442224194527636,0.17168593314803532,0.1658510196635927,0.1658510196635927,1.0,1.0
495,25,158334.71875,37270.875,0.023427290841937065,0.03355422988533974,0.7212514163414329,0.7212514163414327,1.0,1.0
496,26,143275.5,35897.7421875,0.03399725630879402,0.04218830540776253,0.3881191817927083,0.3881191817927083,1.0,1.0
497,27,120683.84984558623,24535.340510683192,0.18920000618965455,0.21933355020508263,0.2784219200360107,0.2784219200360107,1.0,1.0
498,27,122737.21732291824,24733.648609548392,0.16374455558944226,0.19493300335274877,0.2076436511883663,0.2076436511883663,1.0,1.0
499,27,119304.19815580582,26286.98650452707,0.1363696970792726,0.16472030938613563,0.1692970415822914,0.1692970415822914,1.0,1.0
500,27,106744.62960162632,21967.29857593722,0.2158853995842433,0.25490454140953556,0.1366450460955435,0.1366450460955435,1.0,1.0
501,27,120678.47375199727,24560.217451148397,0.1672235234219215,0.19999813928254245,0.2319639981604493,0.2319639981604493,1.0,1.0
502,27,106014.60671252036,20932.16755429538,0.2240324152519338,0.26564333014038694,0.0,0.0,1.0,1.0
503,27,117146.00225201387,25010.70309294773,0.14576592488211215,0.1776054504587981,0.1138874776219117,0.1138874776219117,1.0,1.0
504,27,119314.40708211444,26840.59777700008,0.09577432328396294,0.11963484394425698,0.2507866761162296,0.2507866761162296,1.0,1.0
505,27,145765.698456076,31978.093947968744,0.051411000646969185,0.06523973384568502,0.1733245584204401,0.1733245584204401,1.0,1.0
506,27,124480.79214861746,27889.589454263565,0.0814301750427797,0.10447948436698279,0.3177337478777407,0.3177337478777408,1.0,1.0
507,27,129269.57821207806,27353.87775618655,0.09684661956770214,0.11844169047732228,0.3006949055017041,0.3006949055017041,1.0,1.0
508,27,122844.24835644814,28717.924768030935,0.0827234770916746,0.10464884650975612,0.2973744630738861,0.2973744630738861,1.0,1.0
509,27,127432.70774723291,29203.867024882144,0.0771487916929657,0.09641771134473584,0.3403475466159731,0.3403475466159731,1.0,1.0
510,27,116347.5347331604,24996.876755415124,0.1583348025585462,0.19124024162142825,0.2261043579151154,0.2261043579151154,1.0,1.0
511,27,117427.0611606123,22447.793351801007,0.16380703759025972,0.2026251878013244,0.1618211222696625,0.1618211222696625,1.0,1.0
512,27,109799.45975456407,20720.902150877635,0.22257987330239903,0.26514451091562097,0.0,0.0,1.0,1.0
513,27,112631.1090168394,21023.17316057962,0.20862991976237216,0.25124178137373543,0.1562830156228611,0.1562830156228611,1.0,1.0
514,27,120391.08308950988,23321.3473663983,0.15006406164035013,0.18353664804758818,0.0,0.0,1.0,1.0
515,27,140125.04719059367,28451.821451893466,0.08598270535608488,0.1092173102224352,0.1513310331631866,0.1513310331631866,1.0,1.0
516,27,134065.5188016315,29632.288147106585,0.12080657134173196,0.14245489223334476,0.1325327552107456,0.1325327552107456,1.0,1.0
517,27,139695.10055656248,34751.77632389401,0.04257332542757121,0.05655958382597459,0.0585843645525996,0.0585843645525996,1.0,1.0
518,27,136865.71875,31916.080078124996,0.06377142667770387,0.08325433731079103,0.0,0.0,0.752023910551468,0.752023910551468
519,27,136865.71875,31916.080078124996,0.06377142667770387,0.08325433731079103,0.0,0.0,0.247976089448532,0.752023910551468
520,27,160570.5465079056,38735.03331442613,0.04004375745450791,0.05024755921066386,0.6161895289091368,0.6161895289091368,1.0,1.0
521,27,163046.11586106484,39206.089506624325,0.023967265892426152,0.03265526081469878,0.0853831438476473,0.0853831438476473,1.0,1.0
522,27,133174.71659974466,28276.74637522217,0.08971483074590324,0.11122445885254754,0.1379757335223868,0.1379757335223868,1.0,1.0
523,27,112840.87917470475,22514.378657409972,0.16525507912428,0.20221977285118808,0.1331970958471549,0.1331970958471549,1.0,1.0
524,27,119893.95657886521,23294.888833785702,0.1499478809705897,0.18485029082210266,0.093414189254056,0.093414189254056,1.0,1.0
525,27,110026.51772196653,21720.888265355014,0.2305217036920982,0.2645728332593858,0.065363965316644,0.065363965316644,1.0,1.0
526,27,116330.04194503409,25927.297186743417,0.12350959052807456,0.15331874066968687,0.0620860258553589,0.0620860258553589,1.0,1.0
527,27,133756.99114043935,29515.481683479888,0.08050758495993557,0.10196058789179244,0.3619529504994933,0.3619529504994933,1.0,1.0
528,27,134664.05725048893,30994.5690322085,0.06442230407884499,0.08182159552602751,0.3412557873223041,0.3412557873223041,1.0,1.0
529,27,135423.8436500547,33617.861156809784,0.04339556249423748,0.0583764786206489,0.333785021400669,0.3337850214006691,1.0,1.0
530,27,134899.7868276562,30123.534862891953,0.062280196582644914,0.07946462047351985,0.198090420476598,0.198090420476598,1.0,1.0
531,27,127593.29911306339,28003.84281702299,0.08342821871697444,0.10473973190469141,0.0359126275270831,0.0359126275270831,1.0,1.0
532,28,114157.07809003144,26801.729107395964,0.055193285449903526,0.08195706594735339,0.3277619863756956,0.3277619863756956,1.0,1.0
533,28,123396.65847488081,29638.05419967306,0.0464032994463983,0.06241191842634659,0.1262472057487572,0.1262472057487572,0.3753559799528422,0.6246440200471578
551,28,123396.65847488081,29638.05419967306,0.0464032994463983,0.06241191842634659,0.1262472057487572,0.1262472057487572,0.6246440200471578,0.6246440200471578
534,28,129456.5538284275,30943.695746391193,0.018508168614155707,0.027083099918980398,0.1197434886593603,0.1197434886593603,1.0,1.0
535,28,155469.5129750512,35501.33327163026,0.025069493195868556,0.03103327583708471,0.3352723216064385,0.3352723216064385,1.0,1.0
536,28,170677.70811008348,39989.50355412899,0.012289247898435952,0.01594929564255314,0.0,0.0,1.0,1.0
537,28,155843.28298746407,38681.301462172705,0.011059125019001383,0.016039364861748524,0.1214369757569695,0.1214369757569695,1.0,1.0
538,28,135540.89754149585,29916.450187747305,0.042571837523680864,0.05696357525873186,0.4137194499845317,0.4137194499845317,1.0,1.0
539,28,129005.63648896948,32036.02773425112,0.024745314134944855,0.0362132869229458,0.3669681980718695,0.3669681980718694,1.0,1.0
540,28,131341.92717226746,32169.084242826117,0.017711064089193738,0.02618765342670632,0.2151505593384479,0.2151505593384479,1.0,1.0
541,28,123107.20548595744,32449.456026006323,0.02418537708006834,0.034458375865287376,0.2962444599953348,0.2962444599953348,1.0,1.0
543,28,113982.92408076,29523.230942348084,0.05422039690903116,0.073839958767247,0.3175158022533617,0.3175158022533616,1.0,1.0
544,28,138206.9538379817,36370.27935939923,0.012652672600622151,0.018912654724746552,0.1511816268010267,0.1511816268010267,1.0,1.0
