pc11_state_id,pc11_district_id,poverty_rate,poverty_log
27.0,517,0.23319571962947264,0.20960894607789923
,518,0.0637714266777038,0.0618205432903233
,519,0.0637714266777038,0.0618205432903233
27.0,520,0.14771864659463743,0.13777618649647322
27.0,521,0.07912161012751165,0.07614738625274561
27.0,522,0.1629393158825166,0.15095069322633373
27.0,523,0.20600144882246546,0.1873102996496
27.0,524,0.22229860443579375,0.20073318804782556
27.0,525,0.23782761065456764,0.21335791630682693
27.0,526,0.19108808475105332,0.1748672462874362
27.0,527,0.13421983489471995,0.12594504444939136
27.0,528,0.18962838762252132,0.17364097904529568
27.0,529,0.14272705817859355,0.1334175620523382
27.0,530,0.12820169706496826,0.12062494654612112
27.0,531,0.1342974139312513,0.12601344069949855
28.0,532,0.10271196570611069,0.0977725690033079
28.0,533,0.06907898478343591,0.06679751592094446
28.0,534,0.0427108166859328,0.0418238764873612
28.0,535,0.0701316886334668,0.06778171439011559
,536,0.0122892478984359,0.012214348108525704
28.0,537,0.051238550278746,0.04996904071538276
28.0,538,0.08325215859494875,0.07996777433836458
28.0,539,0.0545998737920209,0.05316142844043504
28.0,540,0.0627850675376777,0.06089288468972322
28.0,541,0.0551740992605151,0.05370577630898198
28.0,542,0.125308713333701,0.11805740986451631
28.0,543,0.11884274986863545,0.11229489208101805
28.0,544,0.11645044117946365,0.11015440365457449
28.0,545,0.0709239811071894,0.06852180958809127
28.0,546,0.0619374541354715,0.060095026674359384
28.0,547,0.06581576390532785,0.0637404814498351
28.0,548,0.0740480761170549,0.07143475869473322
28.0,549,0.0797277082530989,0.07670888736016546
28.0,550,0.06798397502248606,0.06577273576483847
28.0,551,0.05507849666192415,0.05361516857904379
28.0,552,0.09495431100846499,0.09071263729152301
28.0,553,0.07227701241035946,0.06978443636646223
28.0,554,0.050179854710334454,0.04896143970125919
29.0,555,0.15352456586448981,0.14282209520983022
29.0,556,0.2138117238726539,0.19376559319044892
29.0,557,0.18218291786155114,0.1673626598548722
29.0,558,0.2616241752930325,0.2323999188903814
29.0,559,0.19437949833815185,0.17762680227482294
29.0,560,0.23625316172633426,0.2120851614652327
29.0,561,0.229776746163318,0.20683264572560933
29.0,562,0.19145335668402025,0.1751738700711625
29.0,563,0.14917091481617714,0.13904073873221381
29.0,564,0.2061094936986656,0.18739988497867235
29.0,565,0.17202036259783549,0.15872906523412575
29.0,566,0.1694601365732413,0.1565422205896264
29.0,567,0.16461317474645965,0.15238899303632075
29.0,568,0.1110893440857815,0.10534092514313677
29.0,569,0.14959533248338405,0.1394099956521185
29.0,570,0.08291628201220365,0.07965766310311576
29.0,571,0.107557823099214,0.10215743204756525
29.0,572,0.05166320790326305,0.0503729184796551
29.0,573,0.12654774526039295,0.11915786371183155
29.0,574,0.0793470616260261,0.07635628573994657
29.0,575,0.10986817418991904,0.10424124628041517
29.0,576,0.0759178933385277,0.07317415152184105
29.0,577,0.11716344663697316,0.11079283582552119
29.0,578,0.15281649861536514,0.14220807737675614
29.0,579,0.14222490638681445,0.13297803263758426
29.0,580,0.2503355628246565,0.22341196554761136
29.0,581,0.09651531965478635,0.09213726019160039
