pc11_state_id,pc11_district_id,female_literacy_pct,scst_pct,agri_worker_pct,total_population,total_households
8,118,41.32901118508997,26.633352522829856,19.1386579611689,2037573,418157
8,119,47.690288943236794,20.963921748381374,9.404954901043423,2583052,494832
8,120,39.14222651798208,32.7940247346492,11.068037926812787,1421326,266870
8,121,39.970135607573646,39.54763049258893,12.715262968399479,1110906,220768
8,122,40.28870496141143,26.4568783441138,8.773514737996829,2408523,498125
8,123,40.99117265644285,26.71431795171525,11.743209849303886,1156597,243078
8,124,38.405103898731255,74.58878025453855,10.522108395599114,1388552,282029
8,125,35.45891960603823,80.84017390965711,10.43550166395633,1797485,367797
8,126,40.329388951439036,29.25331112748634,11.143028509493016,1544338,329119
8,127,57.31540361756105,30.200910910941698,10.057692174503245,1951014,396501
8,128,44.2757425994803,40.731054054164574,21.055074558416834,1222755,241428
8,129,39.793377707416774,30.175200141163565,20.20969067786811,1411129,283295
8,130,40.568546348974,55.85330561005338,10.37605413720352,3068420,623531
8,131,35.199161133121294,70.38744111872126,12.197162882316114,867848,178726
9,132,52.503008069713694,22.081524771361032,23.909115317644368,3466382,597656
9,133,49.680628159489004,13.55292322068815,23.084852845394387,4143512,676642
9,134,50.747829404291124,21.46520785084257,25.157363017368876,3682713,633197
9,135,39.950855510794156,15.341367969780423,20.208006023703852,4772006,796170
9,136,37.165828784186054,13.198539784118546,26.726756529721797,2335819,393736
9,137,43.633806736528996,17.289499467726973,18.079357625224056,1840221,314401
9,138,54.82061824065821,18.222870880616686,12.600554551475623,3443689,579110
9,139,51.098381698834785,11.440407414001633,14.780027442387428,1303048,209916
9,140,59.82581262133399,16.605936588528177,6.642690502358109,4681645,850676
9,141,60.282543498425255,13.246648443828251,6.023660172914686,1648115,327090
9,142,47.06069431789256,20.741998604812398,15.451595994649894,3499171,587529
9,143,46.99403505328147,20.574464824604117,17.211847091530483,3673889,611371
9,144,49.87983491197273,24.785582996955345,22.970693310010525,1564708,260860
9,145,47.82811706872284,19.947518514563534,15.108465212618045,2547184,423125
9,146,51.89858626068972,22.598458358689026,12.98999963828884,4418797,710566
9,147,52.26711030691787,19.07226770465896,15.417964643885023,2498156,414266
9,148,56.19309559939302,19.731243132967162,18.744202908786153,1868529,313690
9,149,32.72643901858486,16.909331496598494,18.00567048390946,3681896,615776
